"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-38.7217797562557
1.57542,0,-170,-23.5689731207204
1.57542,0,-160,-20.1262718287409
1.57542,0,-150,-18.4825150830419
1.57542,0,-140,-16.5064238228384
1.57542,0,-130,-15.3704438157137
1.57542,0,-120,-15.0636412292193
1.57542,0,-110,-14.817378827181
1.57542,0,-100,-14.0219242576339
1.57542,0,-90,-12.517481317805
1.57542,0,-80,-10.4449898956072
1.57542,0,-70,-8.08030856758187
1.57542,0,-60,-5.76601505686624
1.57542,0,-50,-3.86111982020975
1.57542,0,-40,-2.705104050179
1.57542,0,-30,-2.64603148984724
1.57542,0,-20,-4.2400687967401
1.57542,0,-10,-9.11807792748123
1.57542,0,0,-33.7833011738308
1.57542,0,10,-8.44477092593951
1.57542,0,20,-3.7584162249816
1.57542,0,30,-2.21336442185545
1.57542,0,40,-2.32088576108797
1.57542,0,50,-3.53272098872826
1.57542,0,60,-5.48445569441406
1.57542,0,70,-7.82565984679417
1.57542,0,80,-10.1958563488807
1.57542,0,90,-12.2523856887948
1.57542,0,100,-13.7214872755749
1.57542,0,110,-14.4899787806007
1.57542,0,120,-14.7794479667142
1.57542,0,130,-15.2512405146049
1.57542,0,140,-16.721698659985
1.57542,0,150,-19.1720513809355
1.57542,0,160,-20.7716511349244
1.57542,0,170,-23.7994409775606
1.57542,0,180,-38.7217797562557
