"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.1240554838625
1.57542,0,-170,-22.9274955783263
1.57542,0,-160,-24.0291084882769
1.57542,0,-150,-20.3263018113826
1.57542,0,-140,-16.055104502542
1.57542,0,-130,-14.0065831661589
1.57542,0,-120,-12.9389556835412
1.57542,0,-110,-11.9856586532077
1.57542,0,-100,-10.7865734167445
1.57542,0,-90,-9.24127740535117
1.57542,0,-80,-7.35942655059661
1.57542,0,-70,-5.25462537536029
1.57542,0,-60,-3.14688940734732
1.57542,0,-50,-1.32519277092806
1.57542,0,-40,-0.0814921183739671
1.57542,0,-30,0.359717124382646
1.57542,0,-20,-0.069568248836557
1.57542,0,-10,-1.03898033449076
1.57542,0,0,-1.47799883691642
1.57542,0,10,-0.782603948410935
1.57542,0,20,-0.0112167561387007
1.57542,0,30,0.0282455772562823
1.57542,0,40,-0.761829686202325
1.57542,0,50,-2.24776022827714
1.57542,0,60,-4.24076397948976
1.57542,0,70,-6.50731406806305
1.57542,0,80,-8.77917384362601
1.57542,0,90,-10.8055402573187
1.57542,0,100,-12.4173845508626
1.57542,0,110,-13.5779432533034
1.57542,0,120,-14.4722529997503
1.57542,0,130,-15.6050975490415
1.57542,0,140,-17.568740557345
1.57542,0,150,-20.0533355908934
1.57542,0,160,-22.0850792014179
1.57542,0,170,-26.1315544945215
1.57542,0,180,-26.1240554838625
