"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.8597353282842
1.57542,0,-170,-22.2364470554097
1.57542,0,-160,-23.4043075068901
1.57542,0,-150,-20.8892051261591
1.57542,0,-140,-16.7137403995925
1.57542,0,-130,-14.7467208190928
1.57542,0,-120,-13.7682300170488
1.57542,0,-110,-12.8264771570349
1.57542,0,-100,-11.59196949353
1.57542,0,-90,-10.0279625952469
1.57542,0,-80,-8.16427078047592
1.57542,0,-70,-6.10211004624108
1.57542,0,-60,-4.03792233475772
1.57542,0,-50,-2.23561832068842
1.57542,0,-40,-0.962680416591247
1.57542,0,-30,-0.418585751379623
1.57542,0,-20,-0.65703138511489
1.57542,0,-10,-1.38868635254771
1.57542,0,0,-1.65252182160401
1.57542,0,10,-0.800214541560965
1.57542,0,20,0.208175189768028
1.57542,0,30,0.504745173463932
1.57542,0,40,-0.0746325514087303
1.57542,0,50,-1.42045322091676
1.57542,0,60,-3.3333079972988
1.57542,0,70,-5.55705652131573
1.57542,0,80,-7.80655430294976
1.57542,0,90,-9.82066392286933
1.57542,0,100,-11.423626726926
1.57542,0,110,-12.5874366743807
1.57542,0,120,-13.5262662357575
1.57542,0,130,-14.7476991047448
1.57542,0,140,-16.7447740848328
1.57542,0,150,-18.9794633444324
1.57542,0,160,-20.6990582610943
1.57542,0,170,-24.8211059712107
1.57542,0,180,-25.8597353282842
