"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-43.1055755603439
1.57542,0,-170,-27.0732058184739
1.57542,0,-160,-25.4803635559465
1.57542,0,-150,-25.1311793478721
1.57542,0,-140,-20.7338178273751
1.57542,0,-130,-18.082086701328
1.57542,0,-120,-16.8412857720541
1.57542,0,-110,-15.8802969833749
1.57542,0,-100,-14.5871500803852
1.57542,0,-90,-12.8006700645908
1.57542,0,-80,-10.5973176762394
1.57542,0,-70,-8.1961473999568
1.57542,0,-60,-5.90628132136602
1.57542,0,-50,-4.06747637026634
1.57542,0,-40,-3.01218038301969
1.57542,0,-30,-3.08713066793542
1.57542,0,-20,-4.82879227846556
1.57542,0,-10,-9.79183474591021
1.57542,0,0,-41.2035167289759
1.57542,0,10,-9.50006497996435
1.57542,0,20,-4.65086067274443
1.57542,0,30,-2.94016724099353
1.57542,0,40,-2.8806627946798
1.57542,0,50,-3.94674095618624
1.57542,0,60,-5.79241728224624
1.57542,0,70,-8.08252406523675
1.57542,0,80,-10.4690031724591
1.57542,0,90,-12.625286610376
1.57542,0,100,-14.3120299958596
1.57542,0,110,-15.4571397046969
1.57542,0,120,-16.2702052331131
1.57542,0,130,-17.3902126329724
1.57542,0,140,-19.8624919482958
1.57542,0,150,-24.0143473334938
1.57542,0,160,-24.9568851544395
1.57542,0,170,-26.5509244733604
1.57542,0,180,-43.1055755603439
