"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.8813912814752
1.57542,0,-170,-28.2619557319848
1.57542,0,-160,-32.1844308689191
1.57542,0,-150,-30.2538249101274
1.57542,0,-140,-27.3521513899287
1.57542,0,-130,-23.1506547576965
1.57542,0,-120,-19.9631164814151
1.57542,0,-110,-17.9064468717974
1.57542,0,-100,-16.4268020192704
1.57542,0,-90,-15.2438070460452
1.57542,0,-80,-14.4160498457633
1.57542,0,-70,-14.3073967254001
1.57542,0,-60,-15.7877380067755
1.57542,0,-50,-22.0401623883003
1.57542,0,-40,-21.5406316402739
1.57542,0,-30,-10.3912745581446
1.57542,0,-20,-5.20792509558977
1.57542,0,-10,-2.49032369901213
1.57542,0,0,-1.60035700858632
1.57542,0,10,-2.39881681668281
1.57542,0,20,-4.98734791002553
1.57542,0,30,-9.9200433972703
1.57542,0,40,-19.1032244356798
1.57542,0,50,-19.673365689339
1.57542,0,60,-15.0608028237371
1.57542,0,70,-13.894458958037
1.57542,0,80,-14.2045032981194
1.57542,0,90,-15.233934164002
1.57542,0,100,-16.6673920422392
1.57542,0,110,-18.4809657752895
1.57542,0,120,-20.9060043532224
1.57542,0,130,-23.8746871355902
1.57542,0,140,-24.9842926806947
1.57542,0,150,-24.3344038628697
1.57542,0,160,-25.6231648096846
1.57542,0,170,-26.7754668329387
1.57542,0,180,-25.8813912814751
