"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.3459804742461
1.57542,0,-170,-24.0138954624233
1.57542,0,-160,-28.1297274518153
1.57542,0,-150,-23.4944475953375
1.57542,0,-140,-19.8246354714801
1.57542,0,-130,-16.526182308535
1.57542,0,-120,-13.9491856043273
1.57542,0,-110,-12.093312892597
1.57542,0,-100,-10.5905081329423
1.57542,0,-90,-9.18829604043679
1.57542,0,-80,-7.84033283068914
1.57542,0,-70,-6.64466104590866
1.57542,0,-60,-5.75969385991092
1.57542,0,-50,-5.29797775410715
1.57542,0,-40,-5.12448994735459
1.57542,0,-30,-4.6114734216191
1.57542,0,-20,-3.24123553609857
1.57542,0,-10,-1.73816657951628
1.57542,0,0,-1.10238144940692
1.57542,0,10,-1.68113343815179
1.57542,0,20,-3.16356032458151
1.57542,0,30,-4.56915399833248
1.57542,0,40,-5.10103680837468
1.57542,0,50,-5.26946829218313
1.57542,0,60,-5.75600084623154
1.57542,0,70,-6.69795284880864
1.57542,0,80,-7.96174030706021
1.57542,0,90,-9.3743674276554
1.57542,0,100,-10.8370795133998
1.57542,0,110,-12.4039637457752
1.57542,0,120,-14.3229184724062
1.57542,0,130,-16.8890804181825
1.57542,0,140,-19.8829935920972
1.57542,0,150,-23.0177109702117
1.57542,0,160,-27.7302902956524
1.57542,0,170,-24.1827795981449
1.57542,0,180,-21.3459804742461
