"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-24.2146088427681
1.57542,0,-170,-27.1250508893409
1.57542,0,-160,-29.886878356924
1.57542,0,-150,-23.6748885204296
1.57542,0,-140,-19.3875892124038
1.57542,0,-130,-15.9835753229035
1.57542,0,-120,-13.5028774507286
1.57542,0,-110,-11.717152116577
1.57542,0,-100,-10.2415638625577
1.57542,0,-90,-8.83550325750631
1.57542,0,-80,-7.45555846949329
1.57542,0,-70,-6.20746484600306
1.57542,0,-60,-5.2876405826403
1.57542,0,-50,-4.91688790484538
1.57542,0,-40,-5.1895108248489
1.57542,0,-30,-5.62708319834193
1.57542,0,-20,-4.99215739598315
1.57542,0,-10,-3.52985804233331
1.57542,0,0,-2.83318540682785
1.57542,0,10,-3.4933479050063
1.57542,0,20,-4.90921731445966
1.57542,0,30,-5.52031996052989
1.57542,0,40,-5.0951606279027
1.57542,0,50,-4.83718439096301
1.57542,0,60,-5.21737621042451
1.57542,0,70,-6.14544367133892
1.57542,0,80,-7.40375460224294
1.57542,0,90,-8.79636673090718
1.57542,0,100,-10.2164698310082
1.57542,0,110,-11.7020244913252
1.57542,0,120,-13.4681781940309
1.57542,0,130,-15.8247915869044
1.57542,0,140,-18.9086835499835
1.57542,0,150,-23.00266076254
1.57542,0,160,-31.3988349186139
1.57542,0,170,-28.2741531071248
1.57542,0,180,-24.2146088427681
