"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-33.7727339979869
1.57542,0,-170,-26.4435400420101
1.57542,0,-160,-26.155131066696
1.57542,0,-150,-25.8531305884173
1.57542,0,-140,-20.8064055211959
1.57542,0,-130,-18.0703843140979
1.57542,0,-120,-16.819224404779
1.57542,0,-110,-15.8570957943448
1.57542,0,-100,-14.5663545417155
1.57542,0,-90,-12.7888870194608
1.57542,0,-80,-10.6027824792657
1.57542,0,-70,-8.22001320209049
1.57542,0,-60,-5.93903132237108
1.57542,0,-50,-4.09103510204004
1.57542,0,-40,-3.00059941449293
1.57542,0,-30,-3.00558094372015
1.57542,0,-20,-4.63156481499422
1.57542,0,-10,-9.36337491667459
1.57542,0,0,-33.1574128622107
1.57542,0,10,-9.68648524396508
1.57542,0,20,-4.69092586163286
1.57542,0,30,-2.94889309004262
1.57542,0,40,-2.88383784896036
1.57542,0,50,-3.94286381492525
1.57542,0,60,-5.7713742373574
1.57542,0,70,-8.04029247161017
1.57542,0,80,-10.4220545070268
1.57542,0,90,-12.6199734272397
1.57542,0,100,-14.4114855568562
1.57542,0,110,-15.6931574528721
1.57542,0,120,-16.6033857270725
1.57542,0,130,-17.7443121322589
1.57542,0,140,-20.1369746195437
1.57542,0,150,-23.9195863363109
1.57542,0,160,-24.9372695627297
1.57542,0,170,-26.8825499265369
1.57542,0,180,-33.7727339979869
