"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.9172865029234
1.57542,0,-170,-24.9807155986935
1.57542,0,-160,-28.5971469588524
1.57542,0,-150,-22.4042172724149
1.57542,0,-140,-18.7414418419645
1.57542,0,-130,-15.7540096749113
1.57542,0,-120,-13.3470778577861
1.57542,0,-110,-11.5217865671672
1.57542,0,-100,-9.9879632565134
1.57542,0,-90,-8.5269460129235
1.57542,0,-80,-7.10258789415627
1.57542,0,-70,-5.82736342346548
1.57542,0,-60,-4.9010616487561
1.57542,0,-50,-4.54096981310098
1.57542,0,-40,-4.84932011175322
1.57542,0,-30,-5.43033491337146
1.57542,0,-20,-5.09088038067627
1.57542,0,-10,-3.80988107970385
1.57542,0,0,-3.15641347799681
1.57542,0,10,-3.84460397574875
1.57542,0,20,-5.33284769107444
1.57542,0,30,-6.00000073467959
1.57542,0,40,-5.52025107636299
1.57542,0,50,-5.17020929881982
1.57542,0,60,-5.47431100649697
1.57542,0,70,-6.35664350005559
1.57542,0,80,-7.60255651914863
1.57542,0,90,-9.01149716671336
1.57542,0,100,-10.464730773364
1.57542,0,110,-11.9845409758508
1.57542,0,120,-13.765963903896
1.57542,0,130,-16.0520597129983
1.57542,0,140,-18.7980537928542
1.57542,0,150,-22.2811081255432
1.57542,0,160,-28.9177138506854
1.57542,0,170,-25.1930719856543
1.57542,0,180,-21.9172865029234
