"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.5406612473796
1.57542,0,-170,-23.5237796329215
1.57542,0,-160,-22.3257488852841
1.57542,0,-150,-19.3476574050417
1.57542,0,-140,-15.7568388052244
1.57542,0,-130,-13.8517318230943
1.57542,0,-120,-12.8835822868072
1.57542,0,-110,-12.0266835928862
1.57542,0,-100,-10.8709646608492
1.57542,0,-90,-9.30863011455062
1.57542,0,-80,-7.37516073092361
1.57542,0,-70,-5.21395691144557
1.57542,0,-60,-3.06781040525868
1.57542,0,-50,-1.23318606001299
1.57542,0,-40,0.0101041415510209
1.57542,0,-30,0.466213991871632
1.57542,0,-20,0.102423845782498
1.57542,0,-10,-0.74991137222603
1.57542,0,0,-1.17877524321592
1.57542,0,10,-0.69496211753261
1.57542,0,20,-0.121726712115037
1.57542,0,30,-0.152634519187777
1.57542,0,40,-0.925644161825143
1.57542,0,50,-2.36796942714583
1.57542,0,60,-4.31702473416208
1.57542,0,70,-6.53490792944671
1.57542,0,80,-8.749712877223
1.57542,0,90,-10.7274147905935
1.57542,0,100,-12.3307586054368
1.57542,0,110,-13.5416611981969
1.57542,0,120,-14.5203119283245
1.57542,0,130,-15.7253080053741
1.57542,0,140,-17.7084716464259
1.57542,0,150,-19.8477552194
1.57542,0,160,-20.8330184988381
1.57542,0,170,-23.9855282613399
1.57542,0,180,-28.5406612473796
