"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.4427110420123
1.57542,0,-170,-26.9752633538942
1.57542,0,-160,-21.4044495008229
1.57542,0,-150,-19.8140716176416
1.57542,0,-140,-17.7681867554716
1.57542,0,-130,-15.6927869709475
1.57542,0,-120,-14.3550701462577
1.57542,0,-110,-13.3223801696609
1.57542,0,-100,-12.1010676925251
1.57542,0,-90,-10.4737600615786
1.57542,0,-80,-8.45156584364836
1.57542,0,-70,-6.1966755248513
1.57542,0,-60,-3.96213335047741
1.57542,0,-50,-2.01949161561697
1.57542,0,-40,-0.600070218834568
1.57542,0,-30,0.12357404577537
1.57542,0,-20,0.0477776106479539
1.57542,0,-10,-0.715530017304979
1.57542,0,0,-1.43639226476457
1.57542,0,10,-1.14388736852388
1.57542,0,20,-0.297504223410367
1.57542,0,30,0.0942322990869492
1.57542,0,40,-0.346288321320877
1.57542,0,50,-1.58826202342917
1.57542,0,60,-3.42020418348666
1.57542,0,70,-5.54672721589699
1.57542,0,80,-7.66528442007213
1.57542,0,90,-9.53760941117321
1.57542,0,100,-11.0324468703072
1.57542,0,110,-12.1329386910052
1.57542,0,120,-12.9625653729064
1.57542,0,130,-13.9298155613692
1.57542,0,140,-15.8910405518632
1.57542,0,150,-19.7575900092553
1.57542,0,160,-22.3337252036577
1.57542,0,170,-22.0392275071478
1.57542,0,180,-27.4427110420123
