"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.7034962040859
1.57542,0,-170,-28.5981571499293
1.57542,0,-160,-26.6117111496909
1.57542,0,-150,-23.8038995668893
1.57542,0,-140,-23.2814350922561
1.57542,0,-130,-22.6531889390263
1.57542,0,-120,-20.8755287680918
1.57542,0,-110,-18.9668242100926
1.57542,0,-100,-17.2726735130345
1.57542,0,-90,-15.6976810108203
1.57542,0,-80,-14.1254776095898
1.57542,0,-70,-12.3678202763303
1.57542,0,-60,-10.0801265442567
1.57542,0,-50,-7.07651968037043
1.57542,0,-40,-3.76390130236676
1.57542,0,-30,-0.773900438794733
1.57542,0,-20,1.50326806216093
1.57542,0,-10,2.9089146522475
1.57542,0,0,3.38775548977321
1.57542,0,10,2.9268589946564
1.57542,0,20,1.5468667286043
1.57542,0,30,-0.683648844735063
1.57542,0,40,-3.5897001920284
1.57542,0,50,-6.78187630868046
1.57542,0,60,-9.68199586195771
1.57542,0,70,-11.9415609667311
1.57542,0,80,-13.7073967068289
1.57542,0,90,-15.256697782537
1.57542,0,100,-16.7540669237132
1.57542,0,110,-18.3200146186202
1.57542,0,120,-20.0493333416578
1.57542,0,130,-21.6247757739258
1.57542,0,140,-22.1971711318241
1.57542,0,150,-22.6673056973736
1.57542,0,160,-24.9533117347344
1.57542,0,170,-27.0170863529051
1.57542,0,180,-26.7034962040859
