"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.2454056175019
1.57542,0,-170,-24.903370107065
1.57542,0,-160,-21.0418406243245
1.57542,0,-150,-19.8510313678714
1.57542,0,-140,-17.8817900048455
1.57542,0,-130,-15.8728523464357
1.57542,0,-120,-14.6047274730406
1.57542,0,-110,-13.6139212773561
1.57542,0,-100,-12.407186614697
1.57542,0,-90,-10.7837242058058
1.57542,0,-80,-8.75819821457146
1.57542,0,-70,-6.48266823621125
1.57542,0,-60,-4.2060769931615
1.57542,0,-50,-2.21186842275758
1.57542,0,-40,-0.750642951962484
1.57542,0,-30,-0.00457263006750994
1.57542,0,-20,-0.065965574715109
1.57542,0,-10,-0.78984432752291
1.57542,0,0,-1.41953666970343
1.57542,0,10,-1.06303054590841
1.57542,0,20,-0.240013417977495
1.57542,0,30,0.107018756737139
1.57542,0,40,-0.354196576714038
1.57542,0,50,-1.58568704512952
1.57542,0,60,-3.38785054007248
1.57542,0,70,-5.48659651118549
1.57542,0,80,-7.6015967549857
1.57542,0,90,-9.50863279597238
1.57542,0,100,-11.0751627441131
1.57542,0,110,-12.2557825131105
1.57542,0,120,-13.1050604629704
1.57542,0,130,-13.9497740470142
1.57542,0,140,-15.5739532596276
1.57542,0,150,-18.7900615337139
1.57542,0,160,-21.8080785106178
1.57542,0,170,-22.7400217914076
1.57542,0,180,-27.2454056175019
