"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-38.0436713882858
1.57542,0,-170,-36.6472070870806
1.57542,0,-160,-29.9035843694311
1.57542,0,-150,-26.0215282606181
1.57542,0,-140,-23.8822917689276
1.57542,0,-130,-21.9525148896208
1.57542,0,-120,-20.0675717535857
1.57542,0,-110,-18.3788738843557
1.57542,0,-100,-16.8179194355574
1.57542,0,-90,-15.2609229210287
1.57542,0,-80,-13.606806387406
1.57542,0,-70,-11.7327810013066
1.57542,0,-60,-9.45204309385292
1.57542,0,-50,-6.6598664044975
1.57542,0,-40,-3.59996654555082
1.57542,0,-30,-0.757870626506534
1.57542,0,-20,1.46861552369431
1.57542,0,-10,2.86458264498152
1.57542,0,0,3.33799856799113
1.57542,0,10,2.86840835676128
1.57542,0,20,1.49297944716744
1.57542,0,30,-0.681998203136194
1.57542,0,40,-3.44063059654727
1.57542,0,50,-6.41063273210665
1.57542,0,60,-9.1442215064657
1.57542,0,70,-11.3965881715064
1.57542,0,80,-13.2353936871394
1.57542,0,90,-14.822063830315
1.57542,0,100,-16.2662118085381
1.57542,0,110,-17.6565548140675
1.57542,0,120,-19.1240521602884
1.57542,0,130,-20.826275502091
1.57542,0,140,-22.8318840809397
1.57542,0,150,-25.3452773563802
1.57542,0,160,-29.5428598351538
1.57542,0,170,-36.4497052924046
1.57542,0,180,-38.0436713882858
