"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.5937641644612
1.57542,0,-170,-27.2208350759759
1.57542,0,-160,-25.6879393211861
1.57542,0,-150,-24.715751020477
1.57542,0,-140,-20.2775928537905
1.57542,0,-130,-17.7623690227625
1.57542,0,-120,-16.656640161961
1.57542,0,-110,-15.8435885036682
1.57542,0,-100,-14.6773805788134
1.57542,0,-90,-12.9681916472547
1.57542,0,-80,-10.7923711236052
1.57542,0,-70,-8.37864416174258
1.57542,0,-60,-6.04331147057166
1.57542,0,-50,-4.1280126202547
1.57542,0,-40,-2.96311172016169
1.57542,0,-30,-2.89228632352348
1.57542,0,-20,-4.43788111726467
1.57542,0,-10,-9.017745118182
1.57542,0,0,-28.4742147120223
1.57542,0,10,-9.75589801657749
1.57542,0,20,-4.62435833231227
1.57542,0,30,-2.82497624415179
1.57542,0,40,-2.74258433988617
1.57542,0,50,-3.81965907962182
1.57542,0,60,-5.69605885404496
1.57542,0,70,-8.02501614437444
1.57542,0,80,-10.4474115836726
1.57542,0,90,-12.6369878153713
1.57542,0,100,-14.3739928321377
1.57542,0,110,-15.6072244092241
1.57542,0,120,-16.5424616990659
1.57542,0,130,-17.8230127586655
1.57542,0,140,-20.6108521813549
1.57542,0,150,-25.4671863174562
1.57542,0,160,-25.8216642070249
1.57542,0,170,-27.0089533596338
1.57542,0,180,-42.5937641644612
