"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-22.1003438253432
1.57542,0,-170,-24.568733189609
1.57542,0,-160,-27.540031535778
1.57542,0,-150,-23.03971007697
1.57542,0,-140,-19.2867861543838
1.57542,0,-130,-16.0008020098325
1.57542,0,-120,-13.4484001761168
1.57542,0,-110,-11.5713172624993
1.57542,0,-100,-10.0285122024546
1.57542,0,-90,-8.58307266707181
1.57542,0,-80,-7.18679618258651
1.57542,0,-70,-5.94427961119882
1.57542,0,-60,-5.05933552310819
1.57542,0,-50,-4.77594486782487
1.57542,0,-40,-5.25253926501141
1.57542,0,-30,-6.11035198070753
1.57542,0,-20,-5.86884348287324
1.57542,0,-10,-4.40404377727427
1.57542,0,0,-3.60331980449117
1.57542,0,10,-4.21801443405425
1.57542,0,20,-5.61515182933259
1.57542,0,30,-6.1155533458195
1.57542,0,40,-5.54026275385047
1.57542,0,50,-5.17902085285726
1.57542,0,60,-5.48952309486209
1.57542,0,70,-6.37194057716254
1.57542,0,80,-7.60894643101692
1.57542,0,90,-9.00046734981134
1.57542,0,100,-10.423837096301
1.57542,0,110,-11.8950218001742
1.57542,0,120,-13.6204279912491
1.57542,0,130,-15.9249755991847
1.57542,0,140,-18.9458478840713
1.57542,0,150,-22.8158938673329
1.57542,0,160,-28.5386132934699
1.57542,0,170,-24.9987527520045
1.57542,0,180,-22.1003438253432
