"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-22.0689366308163
1.57542,0,-170,-25.3112829151337
1.57542,0,-160,-30.1010767168159
1.57542,0,-150,-23.0681604986108
1.57542,0,-140,-18.8763634386797
1.57542,0,-130,-15.7214909868495
1.57542,0,-120,-13.3588314080773
1.57542,0,-110,-11.6090134452428
1.57542,0,-100,-10.1361600412792
1.57542,0,-90,-8.72666412545039
1.57542,0,-80,-7.35375122286888
1.57542,0,-70,-6.13171498153067
1.57542,0,-60,-5.25804555797516
1.57542,0,-50,-4.95126336237958
1.57542,0,-40,-5.31206488008369
1.57542,0,-30,-5.88221625811296
1.57542,0,-20,-5.3777037216398
1.57542,0,-10,-3.9676576638563
1.57542,0,0,-3.30412017760309
1.57542,0,10,-4.00910986083327
1.57542,0,20,-5.41719629668389
1.57542,0,30,-5.85998304969466
1.57542,0,40,-5.24844035091797
1.57542,0,50,-4.88050874306235
1.57542,0,60,-5.1968538260017
1.57542,0,70,-6.08964300419678
1.57542,0,80,-7.33386672619054
1.57542,0,90,-8.72673458595147
1.57542,0,100,-10.1535623734396
1.57542,0,110,-11.6456557799373
1.57542,0,120,-13.4210475640875
1.57542,0,130,-15.8133462600597
1.57542,0,140,-18.9984845802648
1.57542,0,150,-23.2604943779902
1.57542,0,160,-30.0429078557898
1.57542,0,170,-24.9608991739573
1.57542,0,180,-22.0689366308163
