"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.0315257706256
1.57542,0,-170,-24.0971413887703
1.57542,0,-160,-20.5077924847616
1.57542,0,-150,-19.3388297642
1.57542,0,-140,-17.4773564274685
1.57542,0,-130,-15.580544721249
1.57542,0,-120,-14.4048039631626
1.57542,0,-110,-13.48820246623
1.57542,0,-100,-12.3233996798422
1.57542,0,-90,-10.7119240546038
1.57542,0,-80,-8.68910287473076
1.57542,0,-70,-6.42588185049503
1.57542,0,-60,-4.17550314964007
1.57542,0,-50,-2.2112818223894
1.57542,0,-40,-0.771875877725964
1.57542,0,-30,-0.0420584411958227
1.57542,0,-20,-0.134264861233801
1.57542,0,-10,-0.919508772228148
1.57542,0,0,-1.59225905156508
1.57542,0,10,-1.16917613365302
1.57542,0,20,-0.247507005693152
1.57542,0,30,0.156120149935979
1.57542,0,40,-0.280895823829207
1.57542,0,50,-1.50061015547616
1.57542,0,60,-3.29151472715017
1.57542,0,70,-5.37349014072312
1.57542,0,80,-7.4640724036708
1.57542,0,90,-9.33779972158044
1.57542,0,100,-10.8583240148474
1.57542,0,110,-11.9821076489563
1.57542,0,120,-12.7904661066157
1.57542,0,130,-13.6610436596275
1.57542,0,140,-15.4611049033136
1.57542,0,150,-19.2909613012058
1.57542,0,160,-22.9633237896018
1.57542,0,170,-22.7417567497407
1.57542,0,180,-26.0315257706256
