"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.0996942393406
1.57542,0,-170,-29.259361720232
1.57542,0,-160,-29.3669287038158
1.57542,0,-150,-27.6150321081822
1.57542,0,-140,-26.6877587199482
1.57542,0,-130,-23.4790551765225
1.57542,0,-120,-20.203489267128
1.57542,0,-110,-17.9437920855889
1.57542,0,-100,-16.3011232767886
1.57542,0,-90,-15.0041118519975
1.57542,0,-80,-14.0941864641185
1.57542,0,-70,-13.9091076929879
1.57542,0,-60,-15.2632753160187
1.57542,0,-50,-20.7916514855179
1.57542,0,-40,-20.6830712751309
1.57542,0,-30,-10.1666349307397
1.57542,0,-20,-5.04219779748934
1.57542,0,-10,-2.35630960695096
1.57542,0,0,-1.48918253263276
1.57542,0,10,-2.3247609689699
1.57542,0,20,-5.00591985684004
1.57542,0,30,-10.1862171119986
1.57542,0,40,-20.4990417540319
1.57542,0,50,-19.5653323669339
1.57542,0,60,-14.8528348866365
1.57542,0,70,-13.772808608582
1.57542,0,80,-14.1430937915429
1.57542,0,90,-15.2023636393559
1.57542,0,100,-16.6335527818809
1.57542,0,110,-18.4186964301342
1.57542,0,120,-20.8314650360801
1.57542,0,130,-23.8741665290506
1.57542,0,140,-24.6926450450626
1.57542,0,150,-23.4041360555846
1.57542,0,160,-24.5321204432303
1.57542,0,170,-27.8584816596693
1.57542,0,180,-28.0996942393406
