"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.7540356851472
1.57542,0,-170,-26.523376314946
1.57542,0,-160,-25.60896486112
1.57542,0,-150,-24.6389942351211
1.57542,0,-140,-24.9535451526475
1.57542,0,-130,-23.1244775123147
1.57542,0,-120,-20.2040647656009
1.57542,0,-110,-17.9516613570249
1.57542,0,-100,-16.2222583505499
1.57542,0,-90,-14.7851391830094
1.57542,0,-80,-13.663171526561
1.57542,0,-70,-13.1253958816093
1.57542,0,-60,-13.7700203899315
1.57542,0,-50,-16.9205129337313
1.57542,0,-40,-19.85627988455
1.57542,0,-30,-11.0964752189741
1.57542,0,-20,-5.65982106297973
1.57542,0,-10,-2.79794741275805
1.57542,0,0,-1.84313670585721
1.57542,0,10,-2.64329400565272
1.57542,0,20,-5.30416382830712
1.57542,0,30,-10.3606577750947
1.57542,0,40,-19.2860035425746
1.57542,0,50,-19.0367041433848
1.57542,0,60,-14.9784317934289
1.57542,0,70,-13.8850173824574
1.57542,0,80,-14.1177983132783
1.57542,0,90,-14.9649756668618
1.57542,0,100,-16.0994151733154
1.57542,0,110,-17.4793420665155
1.57542,0,120,-19.3983434275505
1.57542,0,130,-22.4333269925588
1.57542,0,140,-26.6047970281815
1.57542,0,150,-29.2376123691246
1.57542,0,160,-29.8616939617809
1.57542,0,170,-27.4485623481589
1.57542,0,180,-25.7540356851472
