"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.5128773355416
1.57542,0,-170,-24.1463454369629
1.57542,0,-160,-28.8554514916049
1.57542,0,-150,-24.2691316636424
1.57542,0,-140,-20.7163841388789
1.57542,0,-130,-17.5023579973313
1.57542,0,-120,-14.902711352306
1.57542,0,-110,-12.9897476565206
1.57542,0,-100,-11.4229568695731
1.57542,0,-90,-9.96388252529672
1.57542,0,-80,-8.5719224912176
1.57542,0,-70,-7.33523377650402
1.57542,0,-60,-6.37438879032593
1.57542,0,-50,-5.70477599941307
1.57542,0,-40,-5.03963074014167
1.57542,0,-30,-3.85734812721157
1.57542,0,-20,-2.17663702734934
1.57542,0,-10,-0.743994204473226
1.57542,0,0,-0.207522526399184
1.57542,0,10,-0.772508298859185
1.57542,0,20,-2.20776854311803
1.57542,0,30,-3.84525864449001
1.57542,0,40,-4.95262910303439
1.57542,0,50,-5.55654163263436
1.57542,0,60,-6.19323519339945
1.57542,0,70,-7.13772514895225
1.57542,0,80,-8.36094844383306
1.57542,0,90,-9.73161437360063
1.57542,0,100,-11.1550193000368
1.57542,0,110,-12.6688455506812
1.57542,0,120,-14.5054985567875
1.57542,0,130,-16.9894818489363
1.57542,0,140,-20.0789478629573
1.57542,0,150,-23.709232063069
1.57542,0,160,-29.4102724655434
1.57542,0,170,-24.5639322025724
1.57542,0,180,-21.5128773355416
