"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-35.4880658429533
1.57542,0,-170,-36.5538874268591
1.57542,0,-160,-31.1399781931853
1.57542,0,-150,-26.5841381080731
1.57542,0,-140,-24.2373443328627
1.57542,0,-130,-22.3229851944459
1.57542,0,-120,-20.4990367228044
1.57542,0,-110,-18.8665353717923
1.57542,0,-100,-17.3633602942703
1.57542,0,-90,-15.8790079233582
1.57542,0,-80,-14.2995296621623
1.57542,0,-70,-12.4310710224729
1.57542,0,-60,-9.98998629279425
1.57542,0,-50,-6.91185678344925
1.57542,0,-40,-3.61575817076029
1.57542,0,-30,-0.659190243342531
1.57542,0,-20,1.6041109840737
1.57542,0,-10,3.01609697571473
1.57542,0,0,3.51666283007327
1.57542,0,10,3.0925414202953
1.57542,0,20,1.77096642410055
1.57542,0,30,-0.362230767194903
1.57542,0,40,-3.11848316545984
1.57542,0,50,-6.15377620261807
1.57542,0,60,-9.01860945354933
1.57542,0,70,-11.404761458241
1.57542,0,80,-13.3116262337672
1.57542,0,90,-14.886606614062
1.57542,0,100,-16.256224009642
1.57542,0,110,-17.524246632265
1.57542,0,120,-18.8146519988305
1.57542,0,130,-20.2503142064107
1.57542,0,140,-21.9187560619399
1.57542,0,150,-24.2463894673835
1.57542,0,160,-28.7483894103907
1.57542,0,170,-36.589344212327
1.57542,0,180,-35.4880658429533
