"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.4212221077091
1.57542,0,-170,-26.9312553798137
1.57542,0,-160,-24.8609688213883
1.57542,0,-150,-23.260173185315
1.57542,0,-140,-19.2325014811097
1.57542,0,-130,-16.9689254185632
1.57542,0,-120,-15.9997151886062
1.57542,0,-110,-15.2866217727543
1.57542,0,-100,-14.2090972351241
1.57542,0,-90,-12.5892618738116
1.57542,0,-80,-10.5081838021867
1.57542,0,-70,-8.19109436086443
1.57542,0,-60,-5.94789065207844
1.57542,0,-50,-4.11770151382463
1.57542,0,-40,-3.036698096957
1.57542,0,-30,-3.06302410121487
1.57542,0,-20,-4.74378188190953
1.57542,0,-10,-9.59447176725935
1.57542,0,0,-39.1036125125716
1.57542,0,10,-9.7597421460077
1.57542,0,20,-4.82639299278797
1.57542,0,30,-3.08253442503186
1.57542,0,40,-2.99017992762362
1.57542,0,50,-4.02874431870384
1.57542,0,60,-5.86719850165283
1.57542,0,70,-8.17544508212976
1.57542,0,80,-10.5984625775487
1.57542,0,90,-12.8061474106672
1.57542,0,100,-14.568645788323
1.57542,0,110,-15.8105166261888
1.57542,0,120,-16.7009770037089
1.57542,0,130,-17.8498712538955
1.57542,0,140,-20.2499468559044
1.57542,0,150,-23.5391388034749
1.57542,0,160,-23.5366785883423
1.57542,0,170,-25.3895242385741
1.57542,0,180,-42.421222107709
