"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-29.0395078736076
1.57542,0,-170,-28.3586890834771
1.57542,0,-160,-25.6898040540501
1.57542,0,-150,-25.0086676827423
1.57542,0,-140,-26.1869854667758
1.57542,0,-130,-24.2950367526526
1.57542,0,-120,-20.9850741795631
1.57542,0,-110,-18.6092948311806
1.57542,0,-100,-16.8867623296972
1.57542,0,-90,-15.5286612742294
1.57542,0,-80,-14.5652762262555
1.57542,0,-70,-14.3439372191304
1.57542,0,-60,-15.7451413259336
1.57542,0,-50,-21.8246490809742
1.57542,0,-40,-19.6645474995085
1.57542,0,-30,-9.57420860130519
1.57542,0,-20,-4.59115730661117
1.57542,0,-10,-1.98760331336867
1.57542,0,0,-1.16939321775439
1.57542,0,10,-1.99944092103981
1.57542,0,20,-4.55681710316531
1.57542,0,30,-9.3078761180042
1.57542,0,40,-18.3840819246147
1.57542,0,50,-24.3453401110139
1.57542,0,60,-16.895988437455
1.57542,0,70,-15.0602640155841
1.57542,0,80,-15.0296362842301
1.57542,0,90,-15.8023601902606
1.57542,0,100,-16.9875567829293
1.57542,0,110,-18.5348344522449
1.57542,0,120,-20.7574266181186
1.57542,0,130,-24.2961886966612
1.57542,0,140,-29.0647362118242
1.57542,0,150,-31.7193012835922
1.57542,0,160,-34.0363919120591
1.57542,0,170,-31.4773049202314
1.57542,0,180,-29.0395078736076
