"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-39.2088994849374
1.57542,0,-170,-23.9644643013753
1.57542,0,-160,-21.1208755515066
1.57542,0,-150,-19.8854464139545
1.57542,0,-140,-17.3586092198369
1.57542,0,-130,-15.7406705159715
1.57542,0,-120,-15.1908009921813
1.57542,0,-110,-14.8610870445617
1.57542,0,-100,-14.0569068943032
1.57542,0,-90,-12.5421851458029
1.57542,0,-80,-10.429759165922
1.57542,0,-70,-7.99951449510306
1.57542,0,-60,-5.60493922319058
1.57542,0,-50,-3.61676161009786
1.57542,0,-40,-2.38904644812518
1.57542,0,-30,-2.2834542143147
1.57542,0,-20,-3.84569904507359
1.57542,0,-10,-8.59023641376758
1.57542,0,0,-32.7795721406763
1.57542,0,10,-8.80635184823309
1.57542,0,20,-3.96925237641692
1.57542,0,30,-2.38523945647229
1.57542,0,40,-2.4864780064716
1.57542,0,50,-3.71549227217919
1.57542,0,60,-5.70955264074067
1.57542,0,70,-8.11778925835079
1.57542,0,80,-10.5691809903365
1.57542,0,90,-12.7003398401646
1.57542,0,100,-14.2113079479475
1.57542,0,110,-14.9675002562482
1.57542,0,120,-15.201976822304
1.57542,0,130,-15.6192509462225
1.57542,0,140,-17.0465419009749
1.57542,0,150,-19.3593997833418
1.57542,0,160,-20.7222095269031
1.57542,0,170,-23.7124908505872
1.57542,0,180,-39.2088994849374
