"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-33.9326924125942
1.57542,0,-170,-34.1238802828745
1.57542,0,-160,-28.7493805260068
1.57542,0,-150,-24.715857010568
1.57542,0,-140,-22.9935465543221
1.57542,0,-130,-22.0043551161168
1.57542,0,-120,-20.9474599056136
1.57542,0,-110,-19.734803172946
1.57542,0,-100,-18.397067472621
1.57542,0,-90,-16.8869895063614
1.57542,0,-80,-15.0821102505009
1.57542,0,-70,-12.7817799801549
1.57542,0,-60,-9.84228562280349
1.57542,0,-50,-6.44864477033045
1.57542,0,-40,-3.07698715252194
1.57542,0,-30,-0.170884916003074
1.57542,0,-20,2.00557892504391
1.57542,0,-10,3.32949389611407
1.57542,0,0,3.75311372795602
1.57542,0,10,3.26557157666981
1.57542,0,20,1.88140933337328
1.57542,0,30,-0.350952480945016
1.57542,0,40,-3.31202616178854
1.57542,0,50,-6.73864259970875
1.57542,0,60,-10.1707881109553
1.57542,0,70,-13.104742544508
1.57542,0,80,-15.3653480457687
1.57542,0,90,-17.1472913535138
1.57542,0,100,-18.7014332951861
1.57542,0,110,-20.1994010540499
1.57542,0,120,-21.7523424265015
1.57542,0,130,-23.3541869811446
1.57542,0,140,-24.9092312570002
1.57542,0,150,-27.1040476878864
1.57542,0,160,-32.4369732112182
1.57542,0,170,-38.8142702903894
1.57542,0,180,-33.9326924125942
