"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.2499924022181
1.57542,0,-170,-21.6247101355473
1.57542,0,-160,-21.5699611757501
1.57542,0,-150,-19.3884408777871
1.57542,0,-140,-15.7332358411274
1.57542,0,-130,-13.7395492623069
1.57542,0,-120,-12.7123963670989
1.57542,0,-110,-11.8236085746871
1.57542,0,-100,-10.6619850276622
1.57542,0,-90,-9.11189619853347
1.57542,0,-80,-7.20390776494573
1.57542,0,-70,-5.07638100262473
1.57542,0,-60,-2.96288339966307
1.57542,0,-50,-1.15526466935363
1.57542,0,-40,0.056959568990307
1.57542,0,-30,0.458326656067777
1.57542,0,-20,0.00521790535036095
1.57542,0,-10,-0.947411117209895
1.57542,0,0,-1.40888949498165
1.57542,0,10,-0.861897311056552
1.57542,0,20,-0.217163766673071
1.57542,0,30,-0.205686266132309
1.57542,0,40,-0.950783341784562
1.57542,0,50,-2.35834980669287
1.57542,0,60,-4.2587881192518
1.57542,0,70,-6.42010916461144
1.57542,0,80,-8.57883715154022
1.57542,0,90,-10.5086653739559
1.57542,0,100,-12.0869932889822
1.57542,0,110,-13.3276871509038
1.57542,0,120,-14.4292515824583
1.57542,0,130,-15.8503448540796
1.57542,0,140,-18.0715495264039
1.57542,0,150,-20.3463673118547
1.57542,0,160,-21.7017435209997
1.57542,0,170,-25.8736525252051
1.57542,0,180,-26.2499924022181
