"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-36.8430529274073
1.57542,0,-170,-35.128826497784
1.57542,0,-160,-29.6414052229935
1.57542,0,-150,-25.9290685076841
1.57542,0,-140,-23.5339344460411
1.57542,0,-130,-21.4398728341772
1.57542,0,-120,-19.5610155301727
1.57542,0,-110,-17.9130485311887
1.57542,0,-100,-16.3803345774171
1.57542,0,-90,-14.8555707541643
1.57542,0,-80,-13.260259024832
1.57542,0,-70,-11.4771208151773
1.57542,0,-60,-9.30087421352254
1.57542,0,-50,-6.59735596500561
1.57542,0,-40,-3.59942299626392
1.57542,0,-30,-0.796054334226249
1.57542,0,-20,1.41527898759979
1.57542,0,-10,2.81824832635245
1.57542,0,0,3.3126944039336
1.57542,0,10,2.86908796519232
1.57542,0,20,1.5201097082823
1.57542,0,30,-0.623662753180989
1.57542,0,40,-3.32551821216224
1.57542,0,50,-6.18522520278811
1.57542,0,60,-8.77094710654291
1.57542,0,70,-10.9055514500941
1.57542,0,80,-12.689852885024
1.57542,0,90,-14.2703521726373
1.57542,0,100,-15.7435826743397
1.57542,0,110,-17.1999656142314
1.57542,0,120,-18.7688149419389
1.57542,0,130,-20.5691286697275
1.57542,0,140,-22.5365258164205
1.57542,0,150,-24.6732073349275
1.57542,0,160,-27.968649666474
1.57542,0,170,-33.4624954575866
1.57542,0,180,-36.8430529274073
