"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.7729177422355
1.57542,0,-170,-25.401522850501
1.57542,0,-160,-24.1182715587124
1.57542,0,-150,-24.0994120680118
1.57542,0,-140,-26.1308546866103
1.57542,0,-130,-24.9098497346023
1.57542,0,-120,-21.2884487738114
1.57542,0,-110,-18.6689217742454
1.57542,0,-100,-16.7928992104079
1.57542,0,-90,-15.3280799084367
1.57542,0,-80,-14.2807654185782
1.57542,0,-70,-13.9593262256549
1.57542,0,-60,-15.1079320700128
1.57542,0,-50,-19.7865039717249
1.57542,0,-40,-20.0903378156514
1.57542,0,-30,-10.2785222253868
1.57542,0,-20,-5.1453707474467
1.57542,0,-10,-2.45270474277958
1.57542,0,0,-1.609779766598
1.57542,0,10,-2.48670364184566
1.57542,0,20,-5.18247075613927
1.57542,0,30,-10.2579645641281
1.57542,0,40,-20.2488741201964
1.57542,0,50,-21.2598614739785
1.57542,0,60,-15.7644579347313
1.57542,0,70,-14.366731702018
1.57542,0,80,-14.5013554079192
1.57542,0,90,-15.3391207686842
1.57542,0,100,-16.5245716961636
1.57542,0,110,-17.9939941674568
1.57542,0,120,-20.0051667015497
1.57542,0,130,-23.0885528019862
1.57542,0,140,-27.3203686116726
1.57542,0,150,-30.8724313106556
1.57542,0,160,-32.4173544670147
1.57542,0,170,-28.2088632248834
1.57542,0,180,-25.7729177422355
