"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.0090499972107
1.57542,0,-170,-23.9053293791602
1.57542,0,-160,-19.7962410924051
1.57542,0,-150,-18.445845725883
1.57542,0,-140,-16.6717151712074
1.57542,0,-130,-14.8845017937524
1.57542,0,-120,-13.7570321961709
1.57542,0,-110,-12.8911170393841
1.57542,0,-100,-11.7973477801849
1.57542,0,-90,-10.2611644936337
1.57542,0,-80,-8.30518544040627
1.57542,0,-70,-6.09765477070254
1.57542,0,-60,-3.89475965464704
1.57542,0,-50,-1.97780513156484
1.57542,0,-40,-0.595360905659322
1.57542,0,-30,0.0622521254919677
1.57542,0,-20,-0.114458382173722
1.57542,0,-10,-0.980330385419077
1.57542,0,0,-1.70510162018807
1.57542,0,10,-1.33557246303497
1.57542,0,20,-0.492698633087536
1.57542,0,30,-0.152600761580469
1.57542,0,40,-0.62685312969993
1.57542,0,50,-1.87109386782079
1.57542,0,60,-3.68550320533813
1.57542,0,70,-5.79285648020631
1.57542,0,80,-7.90961037914994
1.57542,0,90,-9.81495939746535
1.57542,0,100,-11.3871165930104
1.57542,0,110,-12.5933023444027
1.57542,0,120,-13.5007814735642
1.57542,0,130,-14.4579265069465
1.57542,0,140,-16.3169480316899
1.57542,0,150,-20.0778908961293
1.57542,0,160,-23.2177900295467
1.57542,0,170,-23.3970817739285
1.57542,0,180,-28.0090499972107
