"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.7096724739174
1.57542,0,-170,-26.6875666129421
1.57542,0,-160,-20.9402781060204
1.57542,0,-150,-18.4292872730976
1.57542,0,-140,-16.1098563092547
1.57542,0,-130,-14.2684689281273
1.57542,0,-120,-13.1372246015992
1.57542,0,-110,-12.2360794644621
1.57542,0,-100,-11.1014874894601
1.57542,0,-90,-9.54461734008611
1.57542,0,-80,-7.59654092294797
1.57542,0,-70,-5.4207822116542
1.57542,0,-60,-3.26158268887229
1.57542,0,-50,-1.39414653114553
1.57542,0,-40,-0.0765869239277173
1.57542,0,-30,0.48282369481012
1.57542,0,-20,0.164276571094916
1.57542,0,-10,-0.880480055895787
1.57542,0,0,-1.7745421440556
1.57542,0,10,-1.50005633418004
1.57542,0,20,-0.721093123491361
1.57542,0,30,-0.448435263169847
1.57542,0,40,-0.98266835779635
1.57542,0,50,-2.26239089812018
1.57542,0,60,-4.07429541761645
1.57542,0,70,-6.14009315095625
1.57542,0,80,-8.19383851954975
1.57542,0,90,-10.0445380583146
1.57542,0,100,-11.599479167523
1.57542,0,110,-12.8423050093459
1.57542,0,120,-13.8326385575887
1.57542,0,130,-14.9151135523295
1.57542,0,140,-17.0673778553839
1.57542,0,150,-21.8036631351331
1.57542,0,160,-24.6830502209998
1.57542,0,170,-22.6479616706534
1.57542,0,180,-26.7096724739174
