"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-38.7621936952305
1.57542,0,-170,-38.3819241553624
1.57542,0,-160,-30.1935254065383
1.57542,0,-150,-25.7174931134897
1.57542,0,-140,-23.3142644590238
1.57542,0,-130,-21.5892143261545
1.57542,0,-120,-20.0711008128785
1.57542,0,-110,-18.6448443438296
1.57542,0,-100,-17.2121247070334
1.57542,0,-90,-15.6660304809973
1.57542,0,-80,-13.8969341277565
1.57542,0,-70,-11.7764879976843
1.57542,0,-60,-9.1941641035287
1.57542,0,-50,-6.20829748470714
1.57542,0,-40,-3.13337559393649
1.57542,0,-30,-0.378428222676326
1.57542,0,-20,1.74268832357343
1.57542,0,-10,3.04942887503939
1.57542,0,0,3.45430474239649
1.57542,0,10,2.92866956211976
1.57542,0,20,1.49559288188395
1.57542,0,30,-0.755265092434689
1.57542,0,40,-3.63107075728371
1.57542,0,50,-6.78870017900976
1.57542,0,60,-9.77006299443623
1.57542,0,70,-12.2387771707674
1.57542,0,80,-14.1810286487989
1.57542,0,90,-15.7610955800252
1.57542,0,100,-17.1322737140494
1.57542,0,110,-18.4301673162459
1.57542,0,120,-19.8247185515254
1.57542,0,130,-21.5075659153024
1.57542,0,140,-23.600729656189
1.57542,0,150,-26.3123272767062
1.57542,0,160,-30.5556367031687
1.57542,0,170,-36.4550473469812
1.57542,0,180,-38.7621936952304
