"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.4833651784525
1.57542,0,-170,-30.4039184089851
1.57542,0,-160,-33.7732254047322
1.57542,0,-150,-31.9465373589894
1.57542,0,-140,-28.6181682225424
1.57542,0,-130,-23.5323119416356
1.57542,0,-120,-20.084065497162
1.57542,0,-110,-17.9835661069348
1.57542,0,-100,-16.5120856780019
1.57542,0,-90,-15.3243949457413
1.57542,0,-80,-14.442175715927
1.57542,0,-70,-14.1945536995174
1.57542,0,-60,-15.3500995534903
1.57542,0,-50,-20.1250135899698
1.57542,0,-40,-21.0133453124038
1.57542,0,-30,-10.5423510873655
1.57542,0,-20,-5.24691389717272
1.57542,0,-10,-2.45365433084111
1.57542,0,0,-1.52360094766241
1.57542,0,10,-2.32292501036975
1.57542,0,20,-4.97861878947054
1.57542,0,30,-10.1312358358682
1.57542,0,40,-20.5248572351853
1.57542,0,50,-19.7605359311222
1.57542,0,60,-14.840420153888
1.57542,0,70,-13.6836934422643
1.57542,0,80,-14.0106447485781
1.57542,0,90,-15.0503764880278
1.57542,0,100,-16.4703909247248
1.57542,0,110,-18.2132171001651
1.57542,0,120,-20.4971327043641
1.57542,0,130,-23.4581429635642
1.57542,0,140,-25.121508324213
1.57542,0,150,-24.5420084081188
1.57542,0,160,-25.9355964266756
1.57542,0,170,-29.0575297540492
1.57542,0,180,-28.4833651784525
