"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.2834363516407
1.57542,0,-170,-27.7957383212901
1.57542,0,-160,-24.5633564187471
1.57542,0,-150,-22.9507451279429
1.57542,0,-140,-23.6099860425188
1.57542,0,-130,-22.8885517725463
1.57542,0,-120,-20.2817987311852
1.57542,0,-110,-18.0012194498622
1.57542,0,-100,-16.2309694563489
1.57542,0,-90,-14.7766235527044
1.57542,0,-80,-13.6657455481852
1.57542,0,-70,-13.1932006380356
1.57542,0,-60,-14.0460066150523
1.57542,0,-50,-18.0707436115213
1.57542,0,-40,-21.8157570004763
1.57542,0,-30,-10.8460509062464
1.57542,0,-20,-5.37145249371143
1.57542,0,-10,-2.58336459264913
1.57542,0,0,-1.71615582002445
1.57542,0,10,-2.60059530741735
1.57542,0,20,-5.34393047138848
1.57542,0,30,-10.5371628161167
1.57542,0,40,-20.121860150737
1.57542,0,50,-19.1076234435128
1.57542,0,60,-14.8275085222487
1.57542,0,70,-13.7221497335625
1.57542,0,80,-13.9808142664203
1.57542,0,90,-14.8903792540581
1.57542,0,100,-16.1276426053818
1.57542,0,110,-17.640091080062
1.57542,0,120,-19.6769026018699
1.57542,0,130,-22.6739148657374
1.57542,0,140,-26.2773650903319
1.57542,0,150,-28.6799682094547
1.57542,0,160,-30.7351337331349
1.57542,0,170,-28.7111749787905
1.57542,0,180,-27.2834363516407
