"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.3870677544743
1.57542,0,-170,-23.5728424292282
1.57542,0,-160,-20.2627540079723
1.57542,0,-150,-18.7524108483622
1.57542,0,-140,-16.6713649672215
1.57542,0,-130,-15.4480544972926
1.57542,0,-120,-15.093912040536
1.57542,0,-110,-14.814273353516
1.57542,0,-100,-14.0053216458335
1.57542,0,-90,-12.5118433843699
1.57542,0,-80,-10.4612139325185
1.57542,0,-70,-8.11404319227435
1.57542,0,-60,-5.80220027050695
1.57542,0,-50,-3.87743968363229
1.57542,0,-40,-2.67728976991745
1.57542,0,-30,-2.5476816662192
1.57542,0,-20,-4.01185649401713
1.57542,0,-10,-8.47269793315559
1.57542,0,0,-25.9841366788794
1.57542,0,10,-9.5887030749306
1.57542,0,20,-4.54669593239647
1.57542,0,30,-2.88726635835933
1.57542,0,40,-2.92576320337436
1.57542,0,50,-4.07953449044625
1.57542,0,60,-5.98716232561464
1.57542,0,70,-8.30522433646285
1.57542,0,80,-10.6679600001831
1.57542,0,90,-12.7155658449432
1.57542,0,100,-14.1570215064505
1.57542,0,110,-14.8778374189556
1.57542,0,120,-15.1188793091161
1.57542,0,130,-15.5380281415976
1.57542,0,140,-16.8179442910865
1.57542,0,150,-18.5778121910131
1.57542,0,160,-19.5622537381298
1.57542,0,170,-22.7083065324143
1.57542,0,180,-42.3870677544742
