"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.7964163187603
1.57542,0,-170,-25.0819436220925
1.57542,0,-160,-21.6799471436893
1.57542,0,-150,-20.894825861254
1.57542,0,-140,-18.8110071489427
1.57542,0,-130,-16.554281102507
1.57542,0,-120,-15.1270264018907
1.57542,0,-110,-14.016951693712
1.57542,0,-100,-12.7200436246439
1.57542,0,-90,-11.0348896577699
1.57542,0,-80,-8.96849946772864
1.57542,0,-70,-6.666057344405
1.57542,0,-60,-4.37178667681291
1.57542,0,-50,-2.36243092731678
1.57542,0,-40,-0.878532574914879
1.57542,0,-30,-0.0913878691430006
1.57542,0,-20,-0.0883434531588963
1.57542,0,-10,-0.738683601732637
1.57542,0,0,-1.32353758546835
1.57542,0,10,-0.944929518680725
1.57542,0,20,-0.0836657311396242
1.57542,0,30,0.298268748829456
1.57542,0,40,-0.148920175469025
1.57542,0,50,-1.38834244554257
1.57542,0,60,-3.21620332037951
1.57542,0,70,-5.35030763687665
1.57542,0,80,-7.49697914705023
1.57542,0,90,-9.41388604217096
1.57542,0,100,-10.9515534399303
1.57542,0,110,-12.0689896333424
1.57542,0,120,-12.8750198659923
1.57542,0,130,-13.7801885271807
1.57542,0,140,-15.6224195688068
1.57542,0,150,-19.2671705792695
1.57542,0,160,-22.3309861215907
1.57542,0,170,-22.675271122589
1.57542,0,180,-26.7964163187603
