"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.6828040515954
1.57542,0,-170,-30.4181610694519
1.57542,0,-160,-33.7860140977104
1.57542,0,-150,-29.3038530216322
1.57542,0,-140,-25.808172309317
1.57542,0,-130,-21.9088808602665
1.57542,0,-120,-18.97458659896
1.57542,0,-110,-17.0464646956719
1.57542,0,-100,-15.6325401990627
1.57542,0,-90,-14.4604601601295
1.57542,0,-80,-13.5667157754126
1.57542,0,-70,-13.2664095197618
1.57542,0,-60,-14.2635070472203
1.57542,0,-50,-18.5092978149847
1.57542,0,-40,-23.1810471520481
1.57542,0,-30,-11.2592620652692
1.57542,0,-20,-5.61341797373617
1.57542,0,-10,-2.70789200743752
1.57542,0,0,-1.76305636632497
1.57542,0,10,-2.6309750725753
1.57542,0,20,-5.47070628889916
1.57542,0,30,-11.0511225407615
1.57542,0,40,-21.7058080379472
1.57542,0,50,-17.5450653042445
1.57542,0,60,-13.8210518454063
1.57542,0,70,-13.0278269523387
1.57542,0,80,-13.4930727774317
1.57542,0,90,-14.5654598764866
1.57542,0,100,-15.9591571263287
1.57542,0,110,-17.6488996996811
1.57542,0,120,-19.880562370373
1.57542,0,130,-22.8764874226151
1.57542,0,140,-25.0085684410373
1.57542,0,150,-24.9206103742185
1.57542,0,160,-26.5245425316814
1.57542,0,170,-28.7474207056203
1.57542,0,180,-27.6828040515954
