"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.1125003365107
1.57542,0,-170,-25.3263789617124
1.57542,0,-160,-20.6850578157569
1.57542,0,-150,-19.1488899189807
1.57542,0,-140,-17.1568889304326
1.57542,0,-130,-15.1622852637707
1.57542,0,-120,-13.8934273787068
1.57542,0,-110,-12.9096336596285
1.57542,0,-100,-11.691767990908
1.57542,0,-90,-10.0235084994401
1.57542,0,-80,-7.94892996127053
1.57542,0,-70,-5.65943443188157
1.57542,0,-60,-3.41959709156336
1.57542,0,-50,-1.50879999376294
1.57542,0,-40,-0.175724198942779
1.57542,0,-30,0.386912204100735
1.57542,0,-20,0.0790022005940937
1.57542,0,-10,-0.91827104091352
1.57542,0,0,-1.72341249730887
1.57542,0,10,-1.4089972631109
1.57542,0,20,-0.646239922896647
1.57542,0,30,-0.389904138348373
1.57542,0,40,-0.93785349559879
1.57542,0,50,-2.24107478642561
1.57542,0,60,-4.09070533275764
1.57542,0,70,-6.20145671170206
1.57542,0,80,-8.29225869435895
1.57542,0,90,-10.1567604135497
1.57542,0,100,-11.6930115159609
1.57542,0,110,-12.886913210445
1.57542,0,120,-13.820374387121
1.57542,0,130,-14.8715608614361
1.57542,0,140,-17.020836873136
1.57542,0,150,-21.5799191022777
1.57542,0,160,-23.6375179391175
1.57542,0,170,-22.0191573593277
1.57542,0,180,-26.1125003365107
