"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.4021232823142
1.57542,0,-170,-31.1574578581081
1.57542,0,-160,-36.0412542403742
1.57542,0,-150,-33.2755090949004
1.57542,0,-140,-28.8260455736877
1.57542,0,-130,-23.5492786091596
1.57542,0,-120,-20.1506175455966
1.57542,0,-110,-18.0824692468248
1.57542,0,-100,-16.6377649702467
1.57542,0,-90,-15.507539233542
1.57542,0,-80,-14.7485970393458
1.57542,0,-70,-14.7373327569865
1.57542,0,-60,-16.3867015661193
1.57542,0,-50,-22.7258004294118
1.57542,0,-40,-19.033539121637
1.57542,0,-30,-9.67159595599218
1.57542,0,-20,-4.77003889771215
1.57542,0,-10,-2.12094781759313
1.57542,0,0,-1.22903650256883
1.57542,0,10,-2.00019650849401
1.57542,0,20,-4.55345301757367
1.57542,0,30,-9.42660609870243
1.57542,0,40,-18.5466314876866
1.57542,0,50,-20.2716594841586
1.57542,0,60,-15.3342686105858
1.57542,0,70,-14.0877349969187
1.57542,0,80,-14.363877275349
1.57542,0,90,-15.3571365917504
1.57542,0,100,-16.7264667647637
1.57542,0,110,-18.4110051523508
1.57542,0,120,-20.5681241162287
1.57542,0,130,-23.036256222927
1.57542,0,140,-23.913779136313
1.57542,0,150,-23.4678731249442
1.57542,0,160,-25.0371501704172
1.57542,0,170,-28.1483078951966
1.57542,0,180,-28.4021232823142
