"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-32.6428383576149
1.57542,0,-170,-35.6824309112226
1.57542,0,-160,-29.3516046554654
1.57542,0,-150,-25.3893158152318
1.57542,0,-140,-24.1236731877139
1.57542,0,-130,-23.0104288957708
1.57542,0,-120,-21.3250227916689
1.57542,0,-110,-19.5991859422431
1.57542,0,-100,-18.0106484260865
1.57542,0,-90,-16.4683398055405
1.57542,0,-80,-14.8279191980646
1.57542,0,-70,-12.8617597912435
1.57542,0,-60,-10.2824063854411
1.57542,0,-50,-7.07495654562207
1.57542,0,-40,-3.69372972443163
1.57542,0,-30,-0.684737594251614
1.57542,0,-20,1.61388586207423
1.57542,0,-10,3.05068267907867
1.57542,0,0,3.5697780403695
1.57542,0,10,3.16067925985171
1.57542,0,20,1.84596593213564
1.57542,0,30,-0.30988146332261
1.57542,0,40,-3.16522662341556
1.57542,0,50,-6.43509460069788
1.57542,0,60,-9.66187990599364
1.57542,0,70,-12.3986342631076
1.57542,0,80,-14.5282078281521
1.57542,0,90,-16.2287676608082
1.57542,0,100,-17.7031900327655
1.57542,0,110,-19.0978439140534
1.57542,0,120,-20.5352917657949
1.57542,0,130,-22.0695133770446
1.57542,0,140,-23.6942368004758
1.57542,0,150,-26.0707085182346
1.57542,0,160,-31.2849784500742
1.57542,0,170,-35.0024342933761
1.57542,0,180,-32.642838357615
