"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.3069973878289
1.57542,0,-170,-25.7708576337759
1.57542,0,-160,-23.5501276311752
1.57542,0,-150,-23.049270340415
1.57542,0,-140,-19.8511965332844
1.57542,0,-130,-17.6255965141122
1.57542,0,-120,-16.5747923824872
1.57542,0,-110,-15.7501964734094
1.57542,0,-100,-14.5618813843866
1.57542,0,-90,-12.8417376888897
1.57542,0,-80,-10.6627050236
1.57542,0,-70,-8.25277840405168
1.57542,0,-60,-5.94047412909562
1.57542,0,-50,-4.08144349405391
1.57542,0,-40,-3.00841991007273
1.57542,0,-30,-3.0521809437396
1.57542,0,-20,-4.71837742164794
1.57542,0,-10,-9.44533936870774
1.57542,0,0,-30.3830424884303
1.57542,0,10,-9.99286377691671
1.57542,0,20,-4.94608265487325
1.57542,0,30,-3.16695870960148
1.57542,0,40,-3.07584643319318
1.57542,0,50,-4.12162513538436
1.57542,0,60,-5.94118350905923
1.57542,0,70,-8.18902299973445
1.57542,0,80,-10.519903938292
1.57542,0,90,-12.6270544860091
1.57542,0,100,-14.2983603343752
1.57542,0,110,-15.4661055210136
1.57542,0,120,-16.3020364443137
1.57542,0,130,-17.4075889527853
1.57542,0,140,-19.8057539168164
1.57542,0,150,-23.5764256546535
1.57542,0,160,-24.1230829036669
1.57542,0,170,-25.8914131822304
1.57542,0,180,-42.3069973878289
