"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.5527965245676
1.57542,0,-170,-21.5775100127889
1.57542,0,-160,-22.6492536477879
1.57542,0,-150,-20.0846848281878
1.57542,0,-140,-16.1099890442736
1.57542,0,-130,-14.2290155838421
1.57542,0,-120,-13.3279024388119
1.57542,0,-110,-12.4872524475301
1.57542,0,-100,-11.336782040756
1.57542,0,-90,-9.81110997071145
1.57542,0,-80,-7.949437952901
1.57542,0,-70,-5.87447243148693
1.57542,0,-60,-3.79940373132817
1.57542,0,-50,-1.99795171454892
1.57542,0,-40,-0.744130917173292
1.57542,0,-30,-0.243121128107789
1.57542,0,-20,-0.546998906400009
1.57542,0,-10,-1.34208175102725
1.57542,0,0,-1.64390469105962
1.57542,0,10,-0.856987408057596
1.57542,0,20,0.0507767355576674
1.57542,0,30,0.264393417574006
1.57542,0,40,-0.351671740520381
1.57542,0,50,-1.68721242147165
1.57542,0,60,-3.56102494732347
1.57542,0,70,-5.74193064597813
1.57542,0,80,-7.96522923095426
1.57542,0,90,-9.97777664465269
1.57542,0,100,-11.5944488258449
1.57542,0,110,-12.7608728353533
1.57542,0,120,-13.6604692345615
1.57542,0,130,-14.7751790344604
1.57542,0,140,-16.5527579385193
1.57542,0,150,-18.559753955427
1.57542,0,160,-20.6179238074216
1.57542,0,170,-25.9635971137133
1.57542,0,180,-25.5527965245676
