"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-38.1610505151549
1.57542,0,-170,-24.5314760083657
1.57542,0,-160,-20.8176114167963
1.57542,0,-150,-19.4447653715088
1.57542,0,-140,-17.2426588543023
1.57542,0,-130,-15.8213871800024
1.57542,0,-120,-15.3383979891943
1.57542,0,-110,-14.9939829520009
1.57542,0,-100,-14.1462742233163
1.57542,0,-90,-12.6010629301474
1.57542,0,-80,-10.4743861457941
1.57542,0,-70,-8.04230790389311
1.57542,0,-60,-5.66373611939423
1.57542,0,-50,-3.70831228861713
1.57542,0,-40,-2.51087020851447
1.57542,0,-30,-2.40399501183585
1.57542,0,-20,-3.91272785986393
1.57542,0,-10,-8.52098465098013
1.57542,0,0,-31.2408317854108
1.57542,0,10,-9.04507888730517
1.57542,0,20,-4.09171023547394
1.57542,0,30,-2.44403106772336
1.57542,0,40,-2.47687787705946
1.57542,0,50,-3.62310469790682
1.57542,0,60,-5.52208032712044
1.57542,0,70,-7.82974368595293
1.57542,0,80,-10.1880418475754
1.57542,0,90,-12.2553367512431
1.57542,0,100,-13.7578749857734
1.57542,0,110,-14.5674806150277
1.57542,0,120,-14.8668456435975
1.57542,0,130,-15.2647134866096
1.57542,0,140,-16.4346192298231
1.57542,0,150,-18.0194716609115
1.57542,0,160,-18.8407861122618
1.57542,0,170,-21.5911406848001
1.57542,0,180,-38.1610505151549
