"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.967725689439
1.57542,0,-170,-25.125421962832
1.57542,0,-160,-20.5725518363429
1.57542,0,-150,-19.1734403390963
1.57542,0,-140,-17.4109024426712
1.57542,0,-130,-15.547923276031
1.57542,0,-120,-14.3555168896461
1.57542,0,-110,-13.4293004736517
1.57542,0,-100,-12.2531751228926
1.57542,0,-90,-10.6117240642641
1.57542,0,-80,-8.54793912383682
1.57542,0,-70,-6.25350987982488
1.57542,0,-60,-3.995989710925
1.57542,0,-50,-2.05107235706133
1.57542,0,-40,-0.653724827744402
1.57542,0,-30,0.0138464972684388
1.57542,0,-20,-0.15648158261882
1.57542,0,-10,-1.00179071483749
1.57542,0,0,-1.63480333744925
1.57542,0,10,-1.11910905786893
1.57542,0,20,-0.180553268613293
1.57542,0,30,0.193896557666214
1.57542,0,40,-0.283747506115166
1.57542,0,50,-1.54464632925565
1.57542,0,60,-3.36667572420276
1.57542,0,70,-5.45821773307806
1.57542,0,80,-7.53336484533608
1.57542,0,90,-9.38046934519824
1.57542,0,100,-10.8955792368168
1.57542,0,110,-12.0705632927749
1.57542,0,120,-12.9878855326285
1.57542,0,130,-13.9714377719987
1.57542,0,140,-15.8536542807649
1.57542,0,150,-19.8187659938156
1.57542,0,160,-23.5170337161631
1.57542,0,170,-22.9406646005957
1.57542,0,180,-26.967725689439
