"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.1463171696909
1.57542,0,-170,-24.0812023352729
1.57542,0,-160,-26.6392259437091
1.57542,0,-150,-22.1003737598857
1.57542,0,-140,-19.0504078245997
1.57542,0,-130,-16.1476784825327
1.57542,0,-120,-13.6709345350026
1.57542,0,-110,-11.8069383651952
1.57542,0,-100,-10.270459803631
1.57542,0,-90,-8.82562946429242
1.57542,0,-80,-7.42631805471251
1.57542,0,-70,-6.17430419563418
1.57542,0,-60,-5.24697610389091
1.57542,0,-50,-4.80851101105317
1.57542,0,-40,-4.83260968074681
1.57542,0,-30,-4.76620046760608
1.57542,0,-20,-3.8112664105335
1.57542,0,-10,-2.48350271718347
1.57542,0,0,-1.97555483635448
1.57542,0,10,-2.72924144182196
1.57542,0,20,-4.26915714869714
1.57542,0,30,-5.30116788129211
1.57542,0,40,-5.31223663902938
1.57542,0,50,-5.20242896206593
1.57542,0,60,-5.55426745885661
1.57542,0,70,-6.40319904407414
1.57542,0,80,-7.59266683475062
1.57542,0,90,-8.94410074257257
1.57542,0,100,-10.3410499025677
1.57542,0,110,-11.8028097114585
1.57542,0,120,-13.5462792904926
1.57542,0,130,-15.9249200158396
1.57542,0,140,-19.0944427792047
1.57542,0,150,-23.010625883185
1.57542,0,160,-27.2522115595797
1.57542,0,170,-23.3544118074908
1.57542,0,180,-21.1463171696909
