"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.5413369129653
1.57542,0,-170,-27.1014869805554
1.57542,0,-160,-25.7584285779967
1.57542,0,-150,-24.0437982862283
1.57542,0,-140,-19.6688509185463
1.57542,0,-130,-17.3176391727772
1.57542,0,-120,-16.2966406776474
1.57542,0,-110,-15.535469760328
1.57542,0,-100,-14.4193435793823
1.57542,0,-90,-12.7642917557024
1.57542,0,-80,-10.6398033129063
1.57542,0,-70,-8.26840646105217
1.57542,0,-60,-5.96600185592398
1.57542,0,-50,-4.08031951479897
1.57542,0,-40,-2.95408066591662
1.57542,0,-30,-2.95115072970912
1.57542,0,-20,-4.63184882866969
1.57542,0,-10,-9.55194134236117
1.57542,0,0,-28.1220812607232
1.57542,0,10,-9.29863700788671
1.57542,0,20,-4.57686226522461
1.57542,0,30,-2.9626693510045
1.57542,0,40,-2.99200258469008
1.57542,0,50,-4.13969876589643
1.57542,0,60,-6.05838180164918
1.57542,0,70,-8.40918180196977
1.57542,0,80,-10.8410115820628
1.57542,0,90,-13.0331716399295
1.57542,0,100,-14.7629712237177
1.57542,0,110,-15.9636953102002
1.57542,0,120,-16.8158258043793
1.57542,0,130,-17.9211243316309
1.57542,0,140,-20.2760812402813
1.57542,0,150,-24.0501494691966
1.57542,0,160,-25.1937929171485
1.57542,0,170,-27.4981736299343
1.57542,0,180,-42.5413369129654
