"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.635054171248
1.57542,0,-170,-28.3649149480336
1.57542,0,-160,-32.926166161859
1.57542,0,-150,-33.0300401040975
1.57542,0,-140,-27.7769174901237
1.57542,0,-130,-22.7852290773786
1.57542,0,-120,-19.6714194754877
1.57542,0,-110,-17.7643472325059
1.57542,0,-100,-16.425179757985
1.57542,0,-90,-15.3689213779404
1.57542,0,-80,-14.6455204264966
1.57542,0,-70,-14.6128122592817
1.57542,0,-60,-16.1356676759065
1.57542,0,-50,-21.9023915913263
1.57542,0,-40,-19.4341286699137
1.57542,0,-30,-9.89848673787618
1.57542,0,-20,-4.91686493648045
1.57542,0,-10,-2.24299207759902
1.57542,0,0,-1.34984814367276
1.57542,0,10,-2.12428009207867
1.57542,0,20,-4.66263108264674
1.57542,0,30,-9.45316563384868
1.57542,0,40,-18.1734738017192
1.57542,0,50,-20.3754968998141
1.57542,0,60,-15.5125067331759
1.57542,0,70,-14.2026964900232
1.57542,0,80,-14.4494091007526
1.57542,0,90,-15.4715253117933
1.57542,0,100,-16.950665581206
1.57542,0,110,-18.8554401188257
1.57542,0,120,-21.4123901739456
1.57542,0,130,-24.5861380528099
1.57542,0,140,-25.75771561402
1.57542,0,150,-24.8496746815553
1.57542,0,160,-25.9553119508367
1.57542,0,170,-27.5026140215971
1.57542,0,180,-26.635054171248
