"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.7980594774239
1.57542,0,-170,-26.7362081000917
1.57542,0,-160,-25.5882322387603
1.57542,0,-150,-25.0865581323845
1.57542,0,-140,-20.3206844837578
1.57542,0,-130,-17.6940301716896
1.57542,0,-120,-16.5602452664163
1.57542,0,-110,-15.7369580913489
1.57542,0,-100,-14.5762807910951
1.57542,0,-90,-12.8904168270874
1.57542,0,-80,-10.740683343919
1.57542,0,-70,-8.33679676988172
1.57542,0,-60,-5.98808244532283
1.57542,0,-50,-4.04537135612736
1.57542,0,-40,-2.85879760542938
1.57542,0,-30,-2.79167910125867
1.57542,0,-20,-4.37353634163077
1.57542,0,-10,-9.0203076160345
1.57542,0,0,-34.1069756712459
1.57542,0,10,-9.93925512518462
1.57542,0,20,-4.8006402194416
1.57542,0,30,-3.01797041185771
1.57542,0,40,-2.93977704720471
1.57542,0,50,-4.00148551972798
1.57542,0,60,-5.84558391931456
1.57542,0,70,-8.1363420495893
1.57542,0,80,-10.5308948288782
1.57542,0,90,-12.7162275415978
1.57542,0,100,-14.4690582897036
1.57542,0,110,-15.7030701516526
1.57542,0,120,-16.5649403603801
1.57542,0,130,-17.6557506609476
1.57542,0,140,-20.0580998864588
1.57542,0,150,-24.0628597780337
1.57542,0,160,-24.8100308438268
1.57542,0,170,-26.5559494033149
1.57542,0,180,-42.7980594774239
