"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.4762312817484
1.57542,0,-170,-23.9561923883952
1.57542,0,-160,-25.9171410964778
1.57542,0,-150,-21.9344391558918
1.57542,0,-140,-19.0953316248219
1.57542,0,-130,-16.288537475161
1.57542,0,-120,-13.8345808891563
1.57542,0,-110,-11.9672374693746
1.57542,0,-100,-10.4267619266476
1.57542,0,-90,-8.98548537855353
1.57542,0,-80,-7.59578360022754
1.57542,0,-70,-6.3556394485087
1.57542,0,-60,-5.43853445040952
1.57542,0,-50,-4.99564371575908
1.57542,0,-40,-4.9570036233212
1.57542,0,-30,-4.71857855798296
1.57542,0,-20,-3.59646021259507
1.57542,0,-10,-2.21985879014348
1.57542,0,0,-1.68490040461984
1.57542,0,10,-2.37990534239209
1.57542,0,20,-3.90437722459461
1.57542,0,30,-5.09603323584997
1.57542,0,40,-5.29303689965348
1.57542,0,50,-5.26192382256238
1.57542,0,60,-5.65637310391449
1.57542,0,70,-6.55586426372721
1.57542,0,80,-7.80688675778296
1.57542,0,90,-9.22583773210667
1.57542,0,100,-10.6969695168896
1.57542,0,110,-12.2457272439008
1.57542,0,120,-14.0873396845232
1.57542,0,130,-16.5225624359673
1.57542,0,140,-19.5147007896466
1.57542,0,150,-22.9718997421798
1.57542,0,160,-27.7710179896829
1.57542,0,170,-24.1591752671223
1.57542,0,180,-21.4762312817484
