"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-40.1613757616454
1.57542,0,-170,-24.5082628599432
1.57542,0,-160,-21.0743307476131
1.57542,0,-150,-19.5493287164088
1.57542,0,-140,-17.2582397188199
1.57542,0,-130,-15.8655499407946
1.57542,0,-120,-15.4212550029674
1.57542,0,-110,-15.1019343756041
1.57542,0,-100,-14.268381090827
1.57542,0,-90,-12.7447717075129
1.57542,0,-80,-10.6621943004872
1.57542,0,-70,-8.28645917449687
1.57542,0,-60,-5.9440398485151
1.57542,0,-50,-3.97849301223892
1.57542,0,-40,-2.73036632379853
1.57542,0,-30,-2.57126774437584
1.57542,0,-20,-4.08348516843587
1.57542,0,-10,-8.86597690596152
1.57542,0,0,-31.4070820494615
1.57542,0,10,-8.61621567948272
1.57542,0,20,-3.93122758999986
1.57542,0,30,-2.41527153364308
1.57542,0,40,-2.52787749590765
1.57542,0,50,-3.71213456980734
1.57542,0,60,-5.61931069779148
1.57542,0,70,-7.92370441554866
1.57542,0,80,-10.286698894092
1.57542,0,90,-12.3787371924943
1.57542,0,100,-13.9214273811892
1.57542,0,110,-14.7582424339237
1.57542,0,120,-15.0331177707068
1.57542,0,130,-15.3556458044873
1.57542,0,140,-16.4973183412201
1.57542,0,150,-18.3975427614022
1.57542,0,160,-19.7746927750082
1.57542,0,170,-22.8283349236819
1.57542,0,180,-40.1613757616454
