"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-20.67690763619
1.57542,0,-170,-23.3993054919241
1.57542,0,-160,-26.7586706320407
1.57542,0,-150,-22.5325157476486
1.57542,0,-140,-19.4966743474754
1.57542,0,-130,-16.628850977733
1.57542,0,-120,-14.1467403898223
1.57542,0,-110,-12.2548540155746
1.57542,0,-100,-10.6833758352192
1.57542,0,-90,-9.21210416859212
1.57542,0,-80,-7.80953293063931
1.57542,0,-70,-6.58732347845214
1.57542,0,-60,-5.72560583249055
1.57542,0,-50,-5.37706480931865
1.57542,0,-40,-5.46718071924986
1.57542,0,-30,-5.33783207021216
1.57542,0,-20,-4.18646981614302
1.57542,0,-10,-2.68323575105818
1.57542,0,0,-2.02369236344537
1.57542,0,10,-2.6008617273496
1.57542,0,20,-3.97237846741619
1.57542,0,30,-4.98127198997363
1.57542,0,40,-5.08353704960709
1.57542,0,50,-5.04810120030875
1.57542,0,60,-5.4587831525679
1.57542,0,70,-6.36575634634009
1.57542,0,80,-7.61367951108009
1.57542,0,90,-9.02928141012382
1.57542,0,100,-10.5120132718703
1.57542,0,110,-12.1041054980143
1.57542,0,120,-14.0381377194219
1.57542,0,130,-16.6121688851658
1.57542,0,140,-19.6191254931416
1.57542,0,150,-22.5091041223666
1.57542,0,160,-25.5724265954299
1.57542,0,170,-22.7965933929724
1.57542,0,180,-20.67690763619
