"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-41.6848216378621
1.57542,0,-170,-22.8798455482138
1.57542,0,-160,-19.8458771783663
1.57542,0,-150,-18.4209276595637
1.57542,0,-140,-16.4358138517208
1.57542,0,-130,-15.282110364223
1.57542,0,-120,-14.9725841962833
1.57542,0,-110,-14.7245699787616
1.57542,0,-100,-13.936619145733
1.57542,0,-90,-12.4519877515793
1.57542,0,-80,-10.3991755082575
1.57542,0,-70,-8.04176003723993
1.57542,0,-60,-5.71849144940931
1.57542,0,-50,-3.79100117443318
1.57542,0,-40,-2.60596163868825
1.57542,0,-30,-2.52214676103315
1.57542,0,-20,-4.097661604459
1.57542,0,-10,-8.88850980644017
1.57542,0,0,-26.2520083831886
1.57542,0,10,-8.71384614297492
1.57542,0,20,-4.07210694633817
1.57542,0,30,-2.57925036037536
1.57542,0,40,-2.7309914056694
1.57542,0,50,-3.98616410355447
1.57542,0,60,-6.00145096505364
1.57542,0,70,-8.43576748137971
1.57542,0,80,-10.9092700879397
1.57542,0,90,-13.0416878788256
1.57542,0,100,-14.5291441347294
1.57542,0,110,-15.2492023967526
1.57542,0,120,-15.4410128769503
1.57542,0,130,-15.7890761140885
1.57542,0,140,-17.0247200695408
1.57542,0,150,-18.8294847465893
1.57542,0,160,-19.9446079440837
1.57542,0,170,-23.3957096461526
1.57542,0,180,-41.6848216378621
