"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.5738266236544
1.57542,0,-170,-21.3421218500552
1.57542,0,-160,-21.8979438144281
1.57542,0,-150,-20.4144722899741
1.57542,0,-140,-16.8030721713761
1.57542,0,-130,-14.8527826579778
1.57542,0,-120,-13.7913454660304
1.57542,0,-110,-12.781847523501
1.57542,0,-100,-11.5103029255262
1.57542,0,-90,-9.91214736674423
1.57542,0,-80,-7.99863672703078
1.57542,0,-70,-5.87259596977989
1.57542,0,-60,-3.74979165705763
1.57542,0,-50,-1.92177080768784
1.57542,0,-40,-0.676772899649685
1.57542,0,-30,-0.216383253186294
1.57542,0,-20,-0.572548638290353
1.57542,0,-10,-1.41029596934664
1.57542,0,0,-1.71554524990954
1.57542,0,10,-0.871300239299782
1.57542,0,20,0.100311238232194
1.57542,0,30,0.347046671374358
1.57542,0,40,-0.268747372857114
1.57542,0,50,-1.62845585353991
1.57542,0,60,-3.54016835378936
1.57542,0,70,-5.7622668384441
1.57542,0,80,-8.02068376458474
1.57542,0,90,-10.0581575485731
1.57542,0,100,-11.6988126991529
1.57542,0,110,-12.9124547434015
1.57542,0,120,-13.9058835190796
1.57542,0,130,-15.1681552484569
1.57542,0,140,-17.1446163923803
1.57542,0,150,-19.3204965622335
1.57542,0,160,-21.4831964795022
1.57542,0,170,-28.1600517286484
1.57542,0,180,-26.5738266236544
