"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.4427851411298
1.57542,0,-170,-21.7739101711055
1.57542,0,-160,-21.9512658679368
1.57542,0,-150,-20.0726499921078
1.57542,0,-140,-16.4841514974738
1.57542,0,-130,-14.4913883139963
1.57542,0,-120,-13.3826504145456
1.57542,0,-110,-12.3684360362047
1.57542,0,-100,-11.1088275808871
1.57542,0,-90,-9.5103794400411
1.57542,0,-80,-7.59006543080481
1.57542,0,-70,-5.47313496714467
1.57542,0,-60,-3.38571006958727
1.57542,0,-50,-1.60702321313404
1.57542,0,-40,-0.406232659568082
1.57542,0,-30,0.0200222678326773
1.57542,0,-20,-0.364191853191905
1.57542,0,-10,-1.2025047174814
1.57542,0,0,-1.49734563420319
1.57542,0,10,-0.778246163071482
1.57542,0,20,-0.0205337101857092
1.57542,0,30,0.0452051208987273
1.57542,0,40,-0.68491789676273
1.57542,0,50,-2.10284613834151
1.57542,0,60,-4.03681846700933
1.57542,0,70,-6.25939150641141
1.57542,0,80,-8.50558173480986
1.57542,0,90,-10.5300575501148
1.57542,0,100,-12.1711226591159
1.57542,0,110,-13.3970702658821
1.57542,0,120,-14.3879986021351
1.57542,0,130,-15.6166624884572
1.57542,0,140,-17.5292722995471
1.57542,0,150,-19.460473972957
1.57542,0,160,-20.9602672036337
1.57542,0,170,-25.5742935529019
1.57542,0,180,-26.4427851411298
