"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-20.8527884122438
1.57542,0,-170,-23.316971261151
1.57542,0,-160,-28.1486925994055
1.57542,0,-150,-22.8729663369717
1.57542,0,-140,-18.5890917450629
1.57542,0,-130,-15.4383863442158
1.57542,0,-120,-13.1314531061913
1.57542,0,-110,-11.434958201326
1.57542,0,-100,-10.001836284959
1.57542,0,-90,-8.62062370399798
1.57542,0,-80,-7.27053575445294
1.57542,0,-70,-6.06771381055379
1.57542,0,-60,-5.20443007391289
1.57542,0,-50,-4.89112897406091
1.57542,0,-40,-5.24181588558979
1.57542,0,-30,-5.90039425187526
1.57542,0,-20,-5.63830586546577
1.57542,0,-10,-4.33871128427154
1.57542,0,0,-3.66758949714698
1.57542,0,10,-4.36896365935558
1.57542,0,20,-5.71186642094855
1.57542,0,30,-5.9386022437537
1.57542,0,40,-5.19109211228963
1.57542,0,50,-4.80175975386587
1.57542,0,60,-5.12906976137466
1.57542,0,70,-6.03696847594633
1.57542,0,80,-7.29755494556907
1.57542,0,90,-8.70908480712824
1.57542,0,100,-10.1570416528902
1.57542,0,110,-11.676809479358
1.57542,0,120,-13.499112682303
1.57542,0,130,-15.9554409151295
1.57542,0,140,-19.1126361795281
1.57542,0,150,-23.0266617132644
1.57542,0,160,-28.4226458304047
1.57542,0,170,-23.724306505571
1.57542,0,180,-20.8527884122438
