"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.0102572241575
1.57542,0,-170,-28.7619943169513
1.57542,0,-160,-26.6493000277914
1.57542,0,-150,-24.8971338278316
1.57542,0,-140,-25.4159793793811
1.57542,0,-130,-23.5006084290011
1.57542,0,-120,-20.2236694549481
1.57542,0,-110,-17.8432661845954
1.57542,0,-100,-16.1277737390628
1.57542,0,-90,-14.7573166741084
1.57542,0,-80,-13.7159391125149
1.57542,0,-70,-13.2836150824224
1.57542,0,-60,-14.1308179522755
1.57542,0,-50,-17.8778723365209
1.57542,0,-40,-19.8525768479917
1.57542,0,-30,-10.4232388756712
1.57542,0,-20,-5.1872782088874
1.57542,0,-10,-2.48747403110341
1.57542,0,0,-1.67108607637224
1.57542,0,10,-2.59972522965922
1.57542,0,20,-5.41161411120506
1.57542,0,30,-10.762329474514
1.57542,0,40,-20.5859898803876
1.57542,0,50,-18.304253520142
1.57542,0,60,-14.3098393632722
1.57542,0,70,-13.2964686901367
1.57542,0,80,-13.5652294581846
1.57542,0,90,-14.4318010889299
1.57542,0,100,-15.5866216519814
1.57542,0,110,-16.9984060633664
1.57542,0,120,-18.9425374991065
1.57542,0,130,-21.9038629410241
1.57542,0,140,-25.8775221084941
1.57542,0,150,-29.772654230314
1.57542,0,160,-34.4023647483499
1.57542,0,170,-29.4176392694514
1.57542,0,180,-27.0102572241575
