"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.572849299153
1.57542,0,-170,-30.5794886269023
1.57542,0,-160,-35.3715273100625
1.57542,0,-150,-31.8903770798684
1.57542,0,-140,-27.2949670597821
1.57542,0,-130,-22.7176443747118
1.57542,0,-120,-19.5848866061458
1.57542,0,-110,-17.5858870777246
1.57542,0,-100,-16.1419784513312
1.57542,0,-90,-14.9741436287274
1.57542,0,-80,-14.1270124351391
1.57542,0,-70,-13.9241053899314
1.57542,0,-60,-15.0904827569324
1.57542,0,-50,-19.5359209410878
1.57542,0,-40,-20.486918805755
1.57542,0,-30,-10.672341505366
1.57542,0,-20,-5.43468699109324
1.57542,0,-10,-2.65576042056892
1.57542,0,0,-1.74211755463798
1.57542,0,10,-2.58267659805378
1.57542,0,20,-5.32873391118263
1.57542,0,30,-10.6906022535149
1.57542,0,40,-21.6791457112679
1.57542,0,50,-19.0847350995459
1.57542,0,60,-14.6197043042715
1.57542,0,70,-13.6317567968137
1.57542,0,80,-14.0536168606651
1.57542,0,90,-15.1675702280484
1.57542,0,100,-16.6689363537801
1.57542,0,110,-18.5169652801888
1.57542,0,120,-20.9118681711238
1.57542,0,130,-23.791948226969
1.57542,0,140,-24.885190641144
1.57542,0,150,-24.2020276257284
1.57542,0,160,-25.7637793711547
1.57542,0,170,-29.0970905994315
1.57542,0,180,-28.572849299153
