"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.0343136037265
1.57542,0,-170,-21.8666385643725
1.57542,0,-160,-21.8187431567055
1.57542,0,-150,-19.076931522755
1.57542,0,-140,-15.5626584436625
1.57542,0,-130,-13.7471336910699
1.57542,0,-120,-12.8081710393094
1.57542,0,-110,-11.9471059264567
1.57542,0,-100,-10.7962576213913
1.57542,0,-90,-9.26018868527084
1.57542,0,-80,-7.36861436932746
1.57542,0,-70,-5.25226921040791
1.57542,0,-60,-3.13834989050526
1.57542,0,-50,-1.3168838408668
1.57542,0,-40,-0.0801217947921348
1.57542,0,-30,0.349344483632916
1.57542,0,-20,-0.0871194549811467
1.57542,0,-10,-1.05394379655502
1.57542,0,0,-1.52246285589575
1.57542,0,10,-0.903739294616023
1.57542,0,20,-0.176606178270957
1.57542,0,30,-0.12027614729516
1.57542,0,40,-0.847558311813368
1.57542,0,50,-2.25423290882929
1.57542,0,60,-4.17377355739449
1.57542,0,70,-6.37742828380986
1.57542,0,80,-8.593428316985
1.57542,0,90,-10.5725958429336
1.57542,0,100,-12.159974811165
1.57542,0,110,-13.3435559803904
1.57542,0,120,-14.3182632668806
1.57542,0,130,-15.5298379299363
1.57542,0,140,-17.375452998077
1.57542,0,150,-19.3373264201802
1.57542,0,160,-21.1804745818264
1.57542,0,170,-26.0311672398779
1.57542,0,180,-26.0343136037265
