"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-40.4368095955968
1.57542,0,-170,-23.6046063663352
1.57542,0,-160,-20.0397374427317
1.57542,0,-150,-18.4551427030986
1.57542,0,-140,-16.4755607912669
1.57542,0,-130,-15.3048606892089
1.57542,0,-120,-14.9547208570017
1.57542,0,-110,-14.6576663845593
1.57542,0,-100,-13.8191478112806
1.57542,0,-90,-12.2892092078311
1.57542,0,-80,-10.2014675699513
1.57542,0,-70,-7.82331941900127
1.57542,0,-60,-5.4974235517756
1.57542,0,-50,-3.58605911746478
1.57542,0,-40,-2.42892364253681
1.57542,0,-30,-2.36977688190652
1.57542,0,-20,-3.94782293402451
1.57542,0,-10,-8.68350155770719
1.57542,0,0,-26.044403350656
1.57542,0,10,-8.7901699103969
1.57542,0,20,-4.10971657756477
1.57542,0,30,-2.63034418063266
1.57542,0,40,-2.80799391477214
1.57542,0,50,-4.07589292025301
1.57542,0,60,-6.07293531810793
1.57542,0,70,-8.46125232705449
1.57542,0,80,-10.8888174278733
1.57542,0,90,-13.0065459710171
1.57542,0,100,-14.5068693003559
1.57542,0,110,-15.2211935784037
1.57542,0,120,-15.3534387294982
1.57542,0,130,-15.5933393983046
1.57542,0,140,-16.6802332946001
1.57542,0,150,-18.3545702522979
1.57542,0,160,-19.4262007668173
1.57542,0,170,-22.512246970517
1.57542,0,180,-40.4368095955967
