"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-40.8085735723372
1.57542,0,-170,-25.5279467495064
1.57542,0,-160,-24.3314335862061
1.57542,0,-150,-23.8584825056084
1.57542,0,-140,-19.9255624103948
1.57542,0,-130,-17.5031566749694
1.57542,0,-120,-16.3970835677989
1.57542,0,-110,-15.5578935741421
1.57542,0,-100,-14.377897399771
1.57542,0,-90,-12.6851165765744
1.57542,0,-80,-10.5488429498531
1.57542,0,-70,-8.18513603239376
1.57542,0,-60,-5.90704686733952
1.57542,0,-50,-4.06228911358892
1.57542,0,-40,-2.99041345869775
1.57542,0,-30,-3.04359070870896
1.57542,0,-20,-4.76267735438606
1.57542,0,-10,-9.69320709818047
1.57542,0,0,-35.5734590653117
1.57542,0,10,-9.53526242719238
1.57542,0,20,-4.69560791801196
1.57542,0,30,-3.00212276364626
1.57542,0,40,-2.95794175412595
1.57542,0,50,-4.03909272736887
1.57542,0,60,-5.90209659188797
1.57542,0,70,-8.21153504656146
1.57542,0,80,-10.6212593757302
1.57542,0,90,-12.813643472061
1.57542,0,100,-14.5539768492142
1.57542,0,110,-15.7456631191989
1.57542,0,120,-16.5552113359379
1.57542,0,130,-17.6120617753751
1.57542,0,140,-19.9485228311423
1.57542,0,150,-23.8145833405486
1.57542,0,160,-25.2120300150353
1.57542,0,170,-27.9725982923986
1.57542,0,180,-40.8085735723372
