"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.5994751172095
1.57542,0,-170,-29.8022619359032
1.57542,0,-160,-36.4660805016721
1.57542,0,-150,-31.6705601383519
1.57542,0,-140,-26.701074521332
1.57542,0,-130,-22.234384469982
1.57542,0,-120,-19.2051149465339
1.57542,0,-110,-17.2714442258545
1.57542,0,-100,-15.8615868595944
1.57542,0,-90,-14.6939013140525
1.57542,0,-80,-13.8124316624373
1.57542,0,-70,-13.5424239895377
1.57542,0,-60,-14.6015381578239
1.57542,0,-50,-18.91608232758
1.57542,0,-40,-21.5138078172674
1.57542,0,-30,-10.8969120792324
1.57542,0,-20,-5.48665446808462
1.57542,0,-10,-2.67215129675627
1.57542,0,0,-1.77573567538666
1.57542,0,10,-2.66636036393417
1.57542,0,20,-5.50498756032951
1.57542,0,30,-11.0803954904183
1.57542,0,40,-22.0268351187443
1.57542,0,50,-17.5624073455663
1.57542,0,60,-13.7464802472238
1.57542,0,70,-12.9406688709472
1.57542,0,80,-13.4173438926576
1.57542,0,90,-14.5081726023608
1.57542,0,100,-15.9110680647204
1.57542,0,110,-17.5833011082773
1.57542,0,120,-19.7287823092722
1.57542,0,130,-22.4185589761327
1.57542,0,140,-24.1638166796212
1.57542,0,150,-24.5187078619884
1.57542,0,160,-27.0970137549401
1.57542,0,170,-30.0168423819659
1.57542,0,180,-27.5994751172095
