"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.8377218088215
1.57542,0,-170,-24.0329802093025
1.57542,0,-160,-26.2556063205082
1.57542,0,-150,-22.0746935332022
1.57542,0,-140,-18.5547940931168
1.57542,0,-130,-15.6011732060796
1.57542,0,-120,-13.3153175370889
1.57542,0,-110,-11.5915124312004
1.57542,0,-100,-10.1049387917246
1.57542,0,-90,-8.65017313034988
1.57542,0,-80,-7.21765928953553
1.57542,0,-70,-5.94154132107553
1.57542,0,-60,-5.0361482844482
1.57542,0,-50,-4.73987530759501
1.57542,0,-40,-5.20960374353596
1.57542,0,-30,-6.09670744130055
1.57542,0,-20,-5.89473077714262
1.57542,0,-10,-4.38994479296532
1.57542,0,0,-3.5707883198927
1.57542,0,10,-4.23596799517206
1.57542,0,20,-5.6418826051893
1.57542,0,30,-5.88843053571576
1.57542,0,40,-5.04470200586963
1.57542,0,50,-4.57331919343634
1.57542,0,60,-4.86016255687698
1.57542,0,70,-5.75219522375639
1.57542,0,80,-7.0062451127805
1.57542,0,90,-8.41343218397621
1.57542,0,100,-9.86005921880136
1.57542,0,110,-11.3838114329551
1.57542,0,120,-13.2045334469576
1.57542,0,130,-15.6222316270868
1.57542,0,140,-18.6671218805087
1.57542,0,150,-22.3144283411442
1.57542,0,160,-27.5240081158208
1.57542,0,170,-24.6795757963683
1.57542,0,180,-21.8377218088215
