"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-40.2430636980158
1.57542,0,-170,-23.3497744954096
1.57542,0,-160,-20.223289945892
1.57542,0,-150,-18.9700177875511
1.57542,0,-140,-16.8508667342851
1.57542,0,-130,-15.5120031645558
1.57542,0,-120,-15.1191792344313
1.57542,0,-110,-14.8924186313015
1.57542,0,-100,-14.173758630384
1.57542,0,-90,-12.7342871624665
1.57542,0,-80,-10.6760868454809
1.57542,0,-70,-8.27407304493505
1.57542,0,-60,-5.8873556088684
1.57542,0,-50,-3.89253419701483
1.57542,0,-40,-2.64224928551367
1.57542,0,-30,-2.49470764311719
1.57542,0,-20,-4.00170615017881
1.57542,0,-10,-8.69947484412286
1.57542,0,0,-36.3719952768517
1.57542,0,10,-8.81162601806706
1.57542,0,20,-3.95308241856904
1.57542,0,30,-2.35397056675137
1.57542,0,40,-2.44014954794356
1.57542,0,50,-3.65085413289684
1.57542,0,60,-5.61800047526205
1.57542,0,70,-7.98138669073376
1.57542,0,80,-10.3637917764947
1.57542,0,90,-12.412090768144
1.57542,0,100,-13.8597728287476
1.57542,0,110,-14.6141621980528
1.57542,0,120,-14.9177561349036
1.57542,0,130,-15.4390614050518
1.57542,0,140,-16.9455950975315
1.57542,0,150,-19.1145445206898
1.57542,0,160,-20.0989753997625
1.57542,0,170,-22.9663404421355
1.57542,0,180,-40.2430636980158
