"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.3761828615095
1.57542,0,-170,-22.5359312655042
1.57542,0,-160,-20.9009773718508
1.57542,0,-150,-18.5426640328483
1.57542,0,-140,-15.4828909057079
1.57542,0,-130,-13.7082568875159
1.57542,0,-120,-12.7538515515637
1.57542,0,-110,-11.8909224828683
1.57542,0,-100,-10.7315954896507
1.57542,0,-90,-9.16607739768395
1.57542,0,-80,-7.23241532631774
1.57542,0,-70,-5.08091741519331
1.57542,0,-60,-2.95560027092192
1.57542,0,-50,-1.14860817890543
1.57542,0,-40,0.0628334295048046
1.57542,0,-30,0.482165163793022
1.57542,0,-20,0.0778666351651999
1.57542,0,-10,-0.820901904850611
1.57542,0,0,-1.31249353912048
1.57542,0,10,-0.869952435770464
1.57542,0,20,-0.292821268550779
1.57542,0,30,-0.313100689521413
1.57542,0,40,-1.09209447555054
1.57542,0,50,-2.55617530431659
1.57542,0,60,-4.5395662670654
1.57542,0,70,-6.8059651618975
1.57542,0,80,-9.08338449973306
1.57542,0,90,-11.1321144707196
1.57542,0,100,-12.8085688448146
1.57542,0,110,-14.0995691204534
1.57542,0,120,-15.1979915064942
1.57542,0,130,-16.640014501923
1.57542,0,140,-19.0675469760581
1.57542,0,150,-21.3119922497386
1.57542,0,160,-21.4696219754957
1.57542,0,170,-24.3515288970236
1.57542,0,180,-28.3761828615095
